sim,q,diff
V1,1,0.429498230207784
V2,1,0.432780450463625
V3,1,0.437778458852065
V4,1,0.373992591466873
V5,1,0.41991888536198
V6,1,0.479717170351307
V7,1,0.434836174213402
V8,1,0.437871097913671
V9,1,0.411002600006285
V10,1,0.429242005122617
V11,1,0.460523353166551
V12,1,0.492289849928525
V13,1,0.459082346806014
V14,1,0.513342021859643
V15,1,0.432728355643604
V16,1,0.492308437928401
V17,1,0.485086860346826
V18,1,0.457917443693134
V19,1,0.436194294001254
V20,1,0.442725510243136
V21,1,0.407449982448796
V22,1,0.440832594488484
V23,1,0.476077007685205
V24,1,0.437551133773283
V25,1,0.424859307242571
V26,1,0.486776639650628
V27,1,0.498622151624886
V28,1,0.466202628749983
V29,1,0.442943000193864
V30,1,0.481028125280687
V31,1,0.436617198760715
V32,1,0.523814584466365
V33,1,0.494802097666124
V34,1,0.433170709695119
V35,1,0.497272912523215
V36,1,0.461096772234669
V37,1,0.519516548922326
V38,1,0.383941426007823
V39,1,0.456561124431659
V40,1,0.425946056826106
V41,1,0.503082188484655
V42,1,0.427080411086095
V43,1,0.402973159827397
V44,1,0.497308912621094
V45,1,0.48923104109312
V46,1,0.490523596240379
V47,1,0.41454768938064
V48,1,0.479637604348795
V49,1,0.400162405012424
V50,1,0.48085489985516
V51,1,0.447390916203801
V52,1,0.456424815976291
V53,1,0.368885153210812
V54,1,0.430078782571272
V55,1,0.545278261965606
V56,1,0.443719223867234
V57,1,0.44470232166077
V58,1,0.473432259895319
V59,1,0.500620589468838
V60,1,0.394333138566381
V61,1,0.507390078151502
V62,1,0.388350761470647
V63,1,0.42895818263581
V64,1,0.457188169654543
V65,1,0.475788125307489
V66,1,0.495340540539345
V67,1,0.435170007897654
V68,1,0.450019066077815
V69,1,0.427803483167253
V70,1,0.543803740836637
V71,1,0.430029421807646
V72,1,0.465178176048056
V73,1,0.481682092520288
V74,1,0.503299185188055
V75,1,0.447715307094171
V76,1,0.452460157635912
V77,1,0.416685420138947
V78,1,0.408814834119241
V79,1,0.511653796992121
V80,1,0.444373260626946
V81,1,0.428109683860001
V82,1,0.438163574043244
V83,1,0.438941177870035
V84,1,0.398090349368616
V85,1,0.411950061718756
V86,1,0.42399027780634
V87,1,0.449173502138549
V88,1,0.39836216877633
V89,1,0.416399501631147
V90,1,0.426188944813717
V91,1,0.466077722365782
V92,1,0.424693856723039
V93,1,0.497207257608594
V94,1,0.461648582918599
V95,1,0.431687637107501
V96,1,0.463338759465486
V97,1,0.532917855568527
V98,1,0.423712387506058
V99,1,0.436591725384673
V100,1,0.509129275552937
V101,1,0.453620674844203
V102,1,0.326721749335221
V103,1,0.475916580683034
V104,1,0.438635730191209
V105,1,0.433306611476496
V106,1,0.460573800426545
V107,1,0.415258485266619
V108,1,0.486010238173662
V109,1,0.482928030073467
V110,1,0.480857274170688
V111,1,0.387720423012524
V112,1,0.417622964348368
V113,1,0.471591171877321
V114,1,0.44740238828318
V115,1,0.453550327461116
V116,1,0.498287528070435
V117,1,0.491922577351531
V118,1,0.494523908637547
V119,1,0.495146729343702
V120,1,0.492147911832191
V121,1,0.403021269434632
V122,1,0.410432992222368
V123,1,0.487814943135405
V124,1,0.471404024342476
V125,1,0.482931585580275
V126,1,0.452940401538442
V127,1,0.416130590713706
V128,1,0.38802195492714
V129,1,0.44766730515795
V130,1,0.449346027231542
V131,1,0.357171466430387
V132,1,0.490849554528708
V133,1,0.434174563574615
V134,1,0.487653125429148
V135,1,0.461525760823264
V136,1,0.464317392510409
V137,1,0.453359959479428
V138,1,0.472591535104399
V139,1,0.490888353999466
V140,1,0.462678738518221
V141,1,0.439208181275362
V142,1,0.387597528969849
V143,1,0.377880243550024
V144,1,0.431673863382088
V145,1,0.433911237273691
V146,1,0.500724325527216
V147,1,0.423887941315414
V148,1,0.45073305280927
V149,1,0.375827829326184
V150,1,0.443357402143207
V151,1,0.449998078080242
V152,1,0.497284463987228
V153,1,0.43836025363612
V154,1,0.473948450089537
V155,1,0.434329367765429
V156,1,0.423155125615892
V157,1,0.516489786205028
V158,1,0.517553035387394
V159,1,0.48592645869762
V160,1,0.426407563951358
V161,1,0.360821740131414
V162,1,0.538272377472239
V163,1,0.402610193484009
V164,1,0.415008286658519
V165,1,0.463624072543325
V166,1,0.440542551227438
V167,1,0.483358212864857
V168,1,0.343969254202349
V169,1,0.474862660755804
V170,1,0.445249796686639
V171,1,0.334420395144619
V172,1,0.386774956551477
V173,1,0.526800244384646
V174,1,0.494702816440167
V175,1,0.554822096243726
V176,1,0.476551045079944
V177,1,0.413698034788325
V178,1,0.567565277498559
V179,1,0.428544707844054
V180,1,0.461789756436005
V181,1,0.50604500100728
V182,1,0.393460700562571
V183,1,0.457490150735637
V184,1,0.380730026630275
V185,1,0.447993520125038
V186,1,0.443277876964757
V187,1,0.4436800850998
V188,1,0.412739791675278
V189,1,0.436846029469436
V190,1,0.431182907463793
V191,1,0.443002290213443
V192,1,0.413922602061135
V193,1,0.444172136218427
V194,1,0.474655351739486
V195,1,0.477937350493619
V196,1,0.444013366260222
V197,1,0.384388108165894
V198,1,0.436415383343288
V199,1,0.432301422727107
V200,1,0.378214764376423
V201,1,0.37218740085639
V202,1,0.474218406804212
V203,1,0.40151670795386
V204,1,0.521827885986966
V205,1,0.383993011878758
V206,1,0.53081444060517
V207,1,0.452749887595374
V208,1,0.43886536449773
V209,1,0.457651746042643
V210,1,0.49023019939024
V211,1,0.48793244055031
V212,1,0.513011107549033
V213,1,0.502411373316647
V214,1,0.464216583709046
V215,1,0.444374260213877
V216,1,0.432371185116821
V217,1,0.439455377807008
V218,1,0.459765043600257
V219,1,0.401492908042542
V220,1,0.440656436210148
V221,1,0.413655238778688
V222,1,0.458701715347232
V223,1,0.399325743110012
V224,1,0.418261044870633
V225,1,0.512034890355082
V226,1,0.389000783640213
V227,1,0.52075263974055
V228,1,0.450391769779102
V229,1,0.457632833333562
V230,1,0.441945830610365
V231,1,0.429941251493617
V232,1,0.329789434446838
V233,1,0.431029451849
V234,1,0.440898808131607
V235,1,0.46257114126243
V236,1,0.464289253121564
V237,1,0.486966358688974
V238,1,0.438108087013561
V239,1,0.432276267758581
V240,1,0.480172912222088
V241,1,0.467122105447302
V242,1,0.504620769981912
V243,1,0.490483555359148
V244,1,0.45811518234882
V245,1,0.36496617460007
V246,1,0.421230411784194
V247,1,0.451394688326928
V248,1,0.414551888248013
V249,1,0.450957321875109
V250,1,0.439921777843793
V251,1,0.433191308163785
V252,1,0.433333662565957
V253,1,0.456780023322366
V254,1,0.414430215061273
V255,1,0.497057404902719
V256,1,0.428597466387345
V257,1,0.459419539439679
V258,1,0.42063673539883
V259,1,0.426269922771283
V260,1,0.429008297561467
V261,1,0.445979009583994
V262,1,0.358892758986983
V263,1,0.434709405298605
V264,1,0.437136777740292
V265,1,0.48829448708652
V266,1,0.40309193893394
V267,1,0.504261255376548
V268,1,0.471184733405224
V269,1,0.400481639910723
V270,1,0.434965829266019
V271,1,0.443841344250501
V272,1,0.457295324147651
V273,1,0.437514863911545
V274,1,0.469687227397728
V275,1,0.430650134383981
V276,1,0.455502689315821
V277,1,0.42143355820771
V278,1,0.440778022461785
V279,1,0.467461988529124
V280,1,0.434767177394292
V281,1,0.484482425758912
V282,1,0.476878275516157
V283,1,0.443307637395165
V284,1,0.414337459582455
V285,1,0.461856188482528
V286,1,0.425787041399829
V287,1,0.437160851057328
V288,1,0.419420164333033
V289,1,0.469169087902245
V290,1,0.401695036474294
V291,1,0.4390110795959
