sim,q,diff
V1,1,0.376136902734757
V2,1,0.36114828307629
V3,1,0.316614137968259
V4,1,0.353868188880156
V5,1,0.343359559792034
V6,1,0.434258709136827
V7,1,0.314892753883143
V8,1,0.319621762330641
V9,1,0.355676363511833
V10,1,0.368843786636944
V11,1,0.326515521023595
V12,1,0.387194371865419
V13,1,0.360699569090016
V14,1,0.31511548707887
V15,1,0.353190381386398
V16,1,0.420470799806566
V17,1,0.381240647373545
V18,1,0.424072758379552
V19,1,0.356952134478263
V20,1,0.34257154035285
V21,1,0.366108142611054
V22,1,0.363243325030041
V23,1,0.428883007217152
V24,1,0.338591151180253
V25,1,0.442923377885023
V26,1,0.393677533254973
V27,1,0.31937653808798
V28,1,0.387444162946025
V29,1,0.356442725285746
V30,1,0.334460281762262
V31,1,0.363898806732919
V32,1,0.360688963688858
V33,1,0.371028315171387
V34,1,0.36965225006287
V35,1,0.304379706507234
V36,1,0.327537223951666
V37,1,0.313566543337458
V38,1,0.391126562284526
V39,1,0.293482670651045
V40,1,0.365340014888616
V41,1,0.299193095573628
V42,1,0.365247678692995
V43,1,0.347022682003455
V44,1,0.322961666872288
V45,1,0.372864720170483
V46,1,0.272792562340371
V47,1,0.435613538923491
V48,1,0.375835386188399
V49,1,0.425133429525559
V50,1,0.42490704280921
V51,1,0.371833658925127
V52,1,0.401729150022376
V53,1,0.373686219639922
V54,1,0.399967164451965
V55,1,0.409434724222947
V56,1,0.383495534301161
V57,1,0.395779981121578
V58,1,0.335664701823518
V59,1,0.424458536171201
V60,1,0.380110476459237
V61,1,0.356068429876032
V62,1,0.39592121483436
V63,1,0.420890490937879
V64,1,0.442545455078076
V65,1,0.3500030813058
V66,1,0.3699250418817
V67,1,0.375140145127091
V68,1,0.353151476832409
V69,1,0.361842584746853
V70,1,0.301140862038551
V71,1,0.353477590284186
V72,1,0.365548210350127
V73,1,0.46117782295363
V74,1,0.336417643249064
V75,1,0.311348311859973
V76,1,0.380151046974945
V77,1,0.374531222702103
V78,1,0.340927341679119
V79,1,0.346125148766191
V80,1,0.329608515639961
V81,1,0.401784567650893
V82,1,0.360406621518393
V83,1,0.394348831359736
V84,1,0.320528511976121
V85,1,0.387357989458025
V86,1,0.387169752836101
V87,1,0.36461531415074
V88,1,0.399235881736075
V89,1,0.395157271255457
V90,1,0.402647679134901
V91,1,0.435847384790094
V92,1,0.437306242031312
V93,1,0.355734885786816
V94,1,0.405810095864226
V95,1,0.35855807794168
V96,1,0.391426067837287
V97,1,0.348304158400794
V98,1,0.385067253237438
V99,1,0.375356074614928
V100,1,0.417971022439843
V101,1,0.42336314290722
V102,1,0.35091697802396
V103,1,0.37364028036005
V104,1,0.361529450462513
V105,1,0.404383736628006
V106,1,0.322256082162326
V107,1,0.377351980887553
V108,1,0.383281007890758
V109,1,0.385103504956831
V110,1,0.36885767667863
V111,1,0.383813331009762
V112,1,0.290158219454312
V113,1,0.410084419866067
V114,1,0.386633435796767
V115,1,0.314785851318661
V116,1,0.373336882085525
V117,1,0.380926488530648
V118,1,0.348462191391988
V119,1,0.377669464782386
V120,1,0.386995622735981
V121,1,0.396172050054872
V122,1,0.349498514782681
V123,1,0.344207973910969
V124,1,0.321051336667381
V125,1,0.395615924304323
V126,1,0.31914241284295
V127,1,0.356983835561877
V128,1,0.390546845851773
V129,1,0.398555249515056
V130,1,0.335466489706775
V131,1,0.365372472795841
V132,1,0.442697970846922
V133,1,0.408804025772682
V134,1,0.297832274385272
V135,1,0.377200660059728
V136,1,0.365924226099068
V137,1,0.359088614425787
V138,1,0.346395945180475
V139,1,0.331382450583021
V140,1,0.378726073994272
V141,1,0.329970148951261
V142,1,0.279967988403499
V143,1,0.376824778677729
V144,1,0.308200322751759
V145,1,0.336719173666666
V146,1,0.325800757914521
V147,1,0.372130653625661
V148,1,0.42783735850162
V149,1,0.36047450140029
V150,1,0.454736046239177
V151,1,0.30339562676933
V152,1,0.39095781031817
V153,1,0.358804194466629
V154,1,0.36508344804696
V155,1,0.307242672246147
V156,1,0.303044946715531
V157,1,0.400185572651026
V158,1,0.399998564611622
V159,1,0.327229505047384
V160,1,0.363887447285592
V161,1,0.412306993877309
V162,1,0.371793713496686
V163,1,0.437337898762564
V164,1,0.317347809144053
V165,1,0.396498631343988
V166,1,0.348803591161726
V167,1,0.409963173402204
V168,1,0.386083422029202
V169,1,0.363535635225333
V170,1,0.31546312860695
V171,1,0.37022081594462
V172,1,0.315111690139844
V173,1,0.349756231016457
V174,1,0.373399036630119
V175,1,0.355715291226019
V176,1,0.352542799331502
V177,1,0.338671913084667
V178,1,0.337890754672941
V179,1,0.343981107210155
V180,1,0.404017214998291
V181,1,0.390114266779349
V182,1,0.379386430466056
V183,1,0.382767868305919
V184,1,0.33755305659696
V185,1,0.391914877584455
V186,1,0.337226046429905
V187,1,0.447667262313772
V188,1,0.386209177522716
V189,1,0.373102898011965
V190,1,0.365721187287122
V191,1,0.32446509166661
V192,1,0.402935163365811
V193,1,0.340811493457267
V194,1,0.383871592055456
V195,1,0.401388444895588
V196,1,0.36861945923765
V197,1,0.289544518644902
V198,1,0.28860608607188
V199,1,0.343791773926611
V200,1,0.352789832004873
V201,1,0.379402085973823
V202,1,0.422468565574789
V203,1,0.340298347419946
V204,1,0.409207149368257
V205,1,0.392962185613982
V206,1,0.407751633223242
V207,1,0.400232622696052
V208,1,0.401561252642864
V209,1,0.450273871679386
V210,1,0.375202938759529
V211,1,0.334567308645802
V212,1,0.362243973638599
V213,1,0.315173597383577
V214,1,0.409902487104873
V215,1,0.382827592577371
V216,1,0.385092124600519
V217,1,0.405375870872305
V218,1,0.34921270788027
V219,1,0.308077433685909
V220,1,0.338945396475566
V221,1,0.398659651241189
V222,1,0.33295399321824
V223,1,0.386950577598583
V224,1,0.355221435121919
V225,1,0.35562842794198
V226,1,0.374178718642597
V227,1,0.418419530963647
V228,1,0.332870667920744
V229,1,0.377552582987462
V230,1,0.366468190104229
V231,1,0.302708552318805
V232,1,0.310734007195123
V233,1,0.375697935119931
V234,1,0.360348520283438
V235,1,0.465858650803909
V236,1,0.306895702253414
V237,1,0.312020920479512
V238,1,0.445110102556555
V239,1,0.316851061885174
V240,1,0.314911832209859
V241,1,0.383347777365799
V242,1,0.316097645369538
V243,1,0.457190756151206
V244,1,0.368294524326529
V245,1,0.367624198285796
V246,1,0.381246130911066
V247,1,0.365391401521151
V248,1,0.373478077972848
V249,1,0.39800357452819
V250,1,0.388113456245804
V251,1,0.305583215777162
V252,1,0.309369362120506
V253,1,0.35692272135266
V254,1,0.393589020406438
V255,1,0.326757767971202
V256,1,0.341007101318752
V257,1,0.352614439205112
V258,1,0.437185997408605
V259,1,0.339508762453178
V260,1,0.413013152691804
V261,1,0.321920730386594
V262,1,0.366791484674351
V263,1,0.326451035295491
V264,1,0.392704155302255
V265,1,0.358053092420647
V266,1,0.290628020982865
V267,1,0.348443895827216
