sim,q,diff
V307,1,-0.291860597854807
V308,1,-0.238130050969858
V309,1,-0.275792341354524
V310,1,-0.29533618027024
V311,1,-0.325264327763833
V312,1,-0.178448068532269
V313,1,-0.28789244334034
V314,1,-0.324230638967933
V315,1,-0.322973390911507
V316,1,-0.267292396412088
V317,1,-0.354716792635649
V318,1,-0.276926288570841
V319,1,-0.319418129805264
V320,1,-0.280311773248897
V321,1,-0.297617940593732
V322,1,-0.271971290072017
V323,1,-0.268676953265988
V324,1,-0.247879368776822
V325,1,-0.237945589250842
V326,1,-0.249158305331875
V327,1,-0.250491779804747
V328,1,-0.335230405169284
V329,1,-0.255119287795907
V330,1,-0.284521936599887
V331,1,-0.24012417623819
V332,1,-0.310507873015467
V333,1,-0.237432406062602
V334,1,-0.317109416601213
V335,1,-0.304128460826938
V336,1,-0.282120408513471
V337,1,-0.329640423713137
V338,1,-0.268231068407367
V339,1,-0.244008558615874
V340,1,-0.257526384983919
V341,1,-0.284240180907695
V342,1,-0.286605085055179
V343,1,-0.330882836396192
V344,1,-0.288567990848485
V345,1,-0.286994161647179
V346,1,-0.259655774335435
V347,1,-0.311740230451917
V348,1,-0.262917654954713
V349,1,-0.310477496325213
V350,1,-0.272855834139698
V351,1,-0.288544368742407
V352,1,-0.24690001596143
V353,1,-0.24538935657349
V354,1,-0.255285857868834
V355,1,-0.299969486689903
V356,1,-0.339608417512643
V357,1,-0.355680017767725
V358,1,-0.353003496652548
V359,1,-0.265178270848566
V360,1,-0.236336252928012
V361,1,-0.275429690962469
V362,1,-0.28307520759374
V363,1,-0.303744387635689
V364,1,-0.339109484398264
V365,1,-0.278159680743151
V366,1,-0.346860480775561
V367,1,-0.268141684224631
V368,1,-0.298231722522651
V369,1,-0.281513830323412
V370,1,-0.286125582069126
V371,1,-0.293739890886187
V372,1,-0.260836268998993
V373,1,-0.324147276671717
V374,1,-0.371149624466142
V375,1,-0.332719369651187
V376,1,-0.329447203140276
V377,1,-0.26476202889171
V378,1,-0.233372963816329
V379,1,-0.252078709509775
V380,1,-0.286921170648945
V381,1,-0.275835005959479
V382,1,-0.275895037811253
V383,1,-0.295401382068924
V384,1,-0.246625367057568
V385,1,-0.296493654191423
V386,1,-0.188043825897921
V387,1,-0.271723513780685
V388,1,-0.230050757221818
V389,1,-0.268620849779047
V390,1,-0.3046552699779
V391,1,-0.22277065167016
V392,1,-0.278244086962559
V393,1,-0.293214728243136
V394,1,-0.302099069426482
V395,1,-0.265172803413513
V396,1,-0.320373927467145
V397,1,-0.266496258542027
V398,1,-0.215692669770526
V399,1,-0.381715072391756
V400,1,-0.293933013638402
V401,1,-0.253619705232829
V402,1,-0.301417648886066
V403,1,-0.248734662806555
V404,1,-0.351451487211747
V405,1,-0.251145990154477
V406,1,-0.278156633271756
V407,1,-0.309740796831626
V408,1,-0.316097491764857
V409,1,-0.318071750722723
V410,1,-0.282758316602326
V411,1,-0.301644302748109
V412,1,-0.347754194398718
V413,1,-0.277475275305314
V414,1,-0.337193079504537
V415,1,-0.303930188501525
V416,1,-0.312691100652927
V417,1,-0.256347588100738
V418,1,-0.272280564098089
V419,1,-0.289550295604293
V420,1,-0.275170231640949
V421,1,-0.330612187205347
V422,1,-0.301309431690534
V423,1,-0.301617055906995
V424,1,-0.296991348798599
V425,1,-0.331897845555943
V426,1,-0.283882153356629
V427,1,-0.299862223342316
V428,1,-0.318518437559241
V429,1,-0.31053055421485
V430,1,-0.251102137147917
V431,1,-0.349297495800045
V432,1,-0.225535562126858
V433,1,-0.24521590752169
V434,1,-0.246673089665777
V435,1,-0.320965669676745
V436,1,-0.291740389319671
V437,1,-0.27973765319593
V438,1,-0.235948244351192
V439,1,-0.239416832765386
V440,1,-0.30086086246704
V441,1,-0.241667342971276
V442,1,-0.291083431431609
V443,1,-0.257921570730332
V444,1,-0.31339303032896
V445,1,-0.301777402193324
V446,1,-0.253151988147572
V447,1,-0.282494566667559
V448,1,-0.264431450155051
V449,1,-0.240266825873221
V450,1,-0.285283241921675
V451,1,-0.321439667447898
V452,1,-0.310261935298136
V453,1,-0.279445768360091
V454,1,-0.258086872159453
V455,1,-0.273820043002324
V456,1,-0.285195308916904
V457,1,-0.265479690151594
V458,1,-0.340278551750068
V459,1,-0.234222262110585
V460,1,-0.304217287493486
V461,1,-0.343915644677345
V462,1,-0.297912495465695
V463,1,-0.281443669130205
V464,1,-0.273107378055059
V465,1,-0.227354560179137
V466,1,-0.243510164096726
V467,1,-0.258257523269329
V468,1,-0.344706664157606
V469,1,-0.323585201775778
V470,1,-0.245118522246209
V471,1,-0.293126787679597
V472,1,-0.24885850737882
V473,1,-0.297164011199648
V474,1,-0.277957815539317
V475,1,-0.253679044318751
V476,1,-0.312445638863473
V477,1,-0.264457425745057
V478,1,-0.327507607348366
V479,1,-0.301846834572494
V480,1,-0.252259638694987
V481,1,-0.258392296188099
V482,1,-0.285918408130755
V483,1,-0.322562011625109
V484,1,-0.304615000811445
V485,1,-0.332218353602052
V486,1,-0.296909963170492
V487,1,-0.286193184527001
V488,1,-0.30211588227246
V489,1,-0.287177640864869
V490,1,-0.31216522402206
V491,1,-0.277417195689488
V492,1,-0.236118505206953
V493,1,-0.243619539488869
V494,1,-0.263747713673851
V495,1,-0.334991139387626
V496,1,-0.327318012950343
V497,1,-0.288956954874692
V498,1,-0.26799719023613
V499,1,-0.318393268173466
V500,1,-0.284926700880718
V501,1,-0.273710089168134
V502,1,-0.228613224162693
V503,1,-0.249340745004119
V504,1,-0.284399985498666
V505,1,-0.260996971833812
V506,1,-0.251663651811839
V507,1,-0.25810577756225
V508,1,-0.233935270952678
V509,1,-0.245387139465173
V510,1,-0.232358843305413
V511,1,-0.254613382231717
V512,1,-0.273155999477424
V513,1,-0.268242935794419
V514,1,-0.322076010332928
V515,1,-0.279039381036341
V516,1,-0.350012377472652
V517,1,-0.216171761237341
V518,1,-0.300113667123512
V519,1,-0.228949212532257
V520,1,-0.231754816285992
V521,1,-0.284111787336173
V522,1,-0.282208651345798
V523,1,-0.306828631632648
V524,1,-0.28283302589773
V525,1,-0.331525686990354
V526,1,-0.31911553039955
V527,1,-0.345057745741734
V528,1,-0.237191658787268
V529,1,-0.288802786190821
V530,1,-0.241571975559893
V531,1,-0.294280725162977
V532,1,-0.297049989684467
V533,1,-0.314234288931836
V534,1,-0.254526224465138
V535,1,-0.295923337873013
V536,1,-0.293813131490822
V537,1,-0.282782656669887
V538,1,-0.381090998920307
V539,1,-0.302271233408092
V540,1,-0.248708032567315
V541,1,-0.321305584409579
V542,1,-0.290747906356962
V543,1,-0.238547844422911
V544,1,-0.252326318566894
V545,1,-0.206807064862502
V546,1,-0.26685926723318
V547,1,-0.314593430974185
V548,1,-0.291343678664241
V549,1,-0.304438432793873
V550,1,-0.281682882894785
V551,1,-0.200307891367743
V552,1,-0.255272848941559
V553,1,-0.257292023852152
V554,1,-0.318733673708834
V555,1,-0.224487322602471
V556,1,-0.325921953743816
V557,1,-0.2651593198458
V558,1,-0.265826058463894
V559,1,-0.267634924019688
V560,1,-0.260555066247875
V561,1,-0.25162921318114
V562,1,-0.323796682752501
V563,1,-0.342465638705846
V564,1,-0.268405843788536
V565,1,-0.232525162090546
V566,1,-0.295603193442112
V567,1,-0.292416464679363
V568,1,-0.323582273295855
V569,1,-0.324125242463538
V570,1,-0.248464868899141
V571,1,-0.266133845214306
V572,1,-0.257147896579113
V573,1,-0.25073876422617
V574,1,-0.272173885086289
V575,1,-0.304952822039859
V576,1,-0.239310366842005
V577,1,-0.303791053702462
V578,1,-0.297676431650913
V579,1,-0.275274946089048
V580,1,-0.262560044421655
V581,1,-0.270472964605034
V582,1,-0.291228266163365
V583,1,-0.295207367580659
V584,1,-0.283069607999131
V585,1,-0.277540301101332
V586,1,-0.326504780634792
V587,1,-0.23464443053718
V588,1,-0.232701270482302
V589,1,-0.328228977158872
V590,1,-0.301043258935906
V591,1,-0.357393949964603
V592,1,-0.267234833773806
V593,1,-0.316106400926067
V594,1,-0.266619727006294
V595,1,-0.312096709815663
V596,1,-0.28971844467106
V597,1,-0.260693649106962
V598,1,-0.295073751131113
V599,1,-0.296406990968379
V600,1,-0.296592886569499
V601,1,-0.31693967574936
V602,1,-0.287688845046759
V603,1,-0.347112188580404
V604,1,-0.34927787269207
V605,1,-0.256298779782185
V606,1,-0.25137360850465
V607,1,-0.349517250842872
V608,1,-0.297814113989034
V609,1,-0.368181635302776
V610,1,-0.322367161288234
V611,1,-0.280257126129953
V612,1,-0.319127127734461
V613,1,-0.294183190843071
V614,1,-0.232627505508688
V615,1,-0.261449546146622
V616,1,-0.334465683461104
V617,1,-0.277634933375218
V618,1,-0.319456504003853
V619,1,-0.311544736321196
V620,1,-0.271684629647929
V621,1,-0.263623575854773
V622,1,-0.319886785693569
V623,1,-0.206928515640655
V624,1,-0.402131525976195
V625,1,-0.294324891484621
V626,1,-0.334148997909878
V627,1,-0.222865285585378
V628,1,-0.256332708302651
V629,1,-0.326452015024927
V630,1,-0.261928994699304
V631,1,-0.322807179850919
V632,1,-0.307679174670291
V633,1,-0.234001519556074
V634,1,-0.260996340249264
V635,1,-0.222042648903859
V636,1,-0.292021908879242
V637,1,-0.314813951229546
V638,1,-0.311469784303526
V639,1,-0.259265450061385
V640,1,-0.264584152102302
V641,1,-0.247689718379945
V642,1,-0.243658031631391
V643,1,-0.298679578164396
V644,1,-0.272747414287785
V645,1,-0.264193812386836
V646,1,-0.305997776065162
V647,1,-0.291706185046365
V648,1,-0.276685869642002
V649,1,-0.235274466904954
V650,1,-0.302882659666309
V651,1,-0.307142003547284
V652,1,-0.263518863207182
V653,1,-0.269606774575649
V654,1,-0.233869939677696
V655,1,-0.307106961161672
V656,1,-0.245774263084236
V657,1,-0.260349356968916
V658,1,-0.287486967723368
V659,1,-0.3374352794199
V660,1,-0.261848768889209
V661,1,-0.315436971919716
V662,1,-0.243691755743768
V663,1,-0.166403899220235
V664,1,-0.333043623643185
V665,1,-0.280768066551602
V666,1,-0.301616335739531
V667,1,-0.277718130282807
V668,1,-0.202876750406695
V669,1,-0.217293695532106
V670,1,-0.312977344559776
V671,1,-0.246943079743545
V672,1,-0.315782985822636
V673,1,-0.304496404078172
V674,1,-0.32768835499332
V675,1,-0.286203738092581
V676,1,-0.239849837748956
V677,1,-0.273030881544152
V678,1,-0.291147238942202
V679,1,-0.339958702497754
V680,1,-0.29590755181443
V681,1,-0.330011951030819
V682,1,-0.268610936101453
V683,1,-0.277442477956669
V684,1,-0.328750505751401
V685,1,-0.19634929935129
V686,1,-0.28165355617277
V687,1,-0.24063580474504
V688,1,-0.212874363280562
V689,1,-0.283058591597246
V690,1,-0.264813685713023
V691,1,-0.208572643684754
V692,1,-0.30133614637991
V693,1,-0.237767204336123
V694,1,-0.274029270831456
V695,1,-0.234425761200797
V696,1,-0.175979540337892
V697,1,-0.251047395529888
V698,1,-0.292135601882841
V699,1,-0.293030608700768
V700,1,-0.274322917698058
V701,1,-0.269000965807898
V702,1,-0.305045633796858
V703,1,-0.251934272594511
V704,1,-0.299177910554874
V705,1,-0.304988025835044
V706,1,-0.246155821010582
V707,1,-0.277680296218762
V708,1,-0.227892987418976
V709,1,-0.261458144372874
V710,1,-0.29379722868056
V711,1,-0.298387494188994
V712,1,-0.290544069041751
V713,1,-0.282131657830071
V714,1,-0.287441612913476
V715,1,-0.22371502472491
V716,1,-0.403272257704366
V717,1,-0.28166176598392
V718,1,-0.331753503981759
V719,1,-0.265714953505452
V720,1,-0.287202038905434
V721,1,-0.361522474494855
V722,1,-0.271285594390527
V723,1,-0.211881991917998
V724,1,-0.316026874169992
V725,1,-0.249159397749864
V726,1,-0.245105230515208
V727,1,-0.354776361538484
V728,1,-0.199612468629745
V729,1,-0.30184972439325
V730,1,-0.307594127429979
V731,1,-0.213443933707055
V732,1,-0.294285901216064
V733,1,-0.295288748485305
V734,1,-0.278913936458515
V735,1,-0.296579221958304
V736,1,-0.404649214506719
V737,1,-0.270444766024852
V738,1,-0.277971058361651
V739,1,-0.305725169560873
V740,1,-0.217289093859698
V741,1,-0.309977754197377
V742,1,-0.176531013924517
V743,1,-0.281362403013667
V744,1,-0.23696918899789
V745,1,-0.341295734646081
V746,1,-0.297484109712549
V747,1,-0.216318774462273
V748,1,-0.295284771484582
V749,1,-0.253592102965477
V750,1,-0.316001767814825
V751,1,-0.317487271367483
V752,1,-0.249651403985936
V753,1,-0.315988423970772
V754,1,-0.306818556567549
V755,1,-0.316805260373947
V756,1,-0.279101618992534
V757,1,-0.294963100752305
V758,1,-0.240402652798906
V759,1,-0.20874096069381
V760,1,-0.298569805023455
V761,1,-0.269148068177103
V762,1,-0.262830674830354
V763,1,-0.217876014302426
V764,1,-0.295356940435475
V765,1,-0.210262383202789
V766,1,-0.2615655438806
V767,1,-0.243878499796935
V768,1,-0.241819627894159
V769,1,-0.249474524732968
V770,1,-0.286482081763658
V771,1,-0.296378165724391
V772,1,-0.281191548855595
V773,1,-0.261236612377203
V774,1,-0.261990890885002
V775,1,-0.316542377940259
V776,1,-0.209626010804136
V777,1,-0.208433598646813
V778,1,-0.244913199035643
V779,1,-0.261662095103446
V780,1,-0.287968561720994
V781,1,-0.293894092064399
V782,1,-0.225371246311369
V783,1,-0.314202926020464
V784,1,-0.240332731887918
V785,1,-0.265968127164228
V786,1,-0.288349562833133
V787,1,-0.272927719479185
V788,1,-0.23857217996801
V789,1,-0.255714261468007
V790,1,-0.255481046494744
V791,1,-0.276169675002599
V792,1,-0.195358649316134
V793,1,-0.231979728690277
V794,1,-0.267611647094164
V795,1,-0.292411041996246
V796,1,-0.295519640359977
V797,1,-0.216761210893651
V798,1,-0.226013280102215
V799,1,-0.237558177796579
V800,1,-0.261409594215472
V801,1,-0.270028220011319
V802,1,-0.248527803373484
V803,1,-0.30766540270038
V804,1,-0.192592647145617
V805,1,-0.235883365311082
V806,1,-0.278163973863855
V807,1,-0.212244221505919
V808,1,-0.242033333698707
V809,1,-0.229048727786704
V810,1,-0.193604382304073
V811,1,-0.289884712241587
V812,1,-0.311698497225265
V813,1,-0.235949722492236
V814,1,-0.29706787676519
V815,1,-0.339413043475851
V816,1,-0.308244959175596
V817,1,-0.361966901326298
V818,1,-0.294072473894296
V819,1,-0.270975473115755
V820,1,-0.352744082560015
V821,1,-0.294131010792256
V822,1,-0.317536736177495
V823,1,-0.337524567844028
V824,1,-0.212900462929618
V825,1,-0.340753239246695
V826,1,-0.316954759049729
V827,1,-0.354494812924187
V828,1,-0.353039749409092
V829,1,-0.323930235733712
V830,1,-0.308148610227796
V831,1,-0.268611997362157
V832,1,-0.304550463620835
V833,1,-0.254870241665465
V834,1,-0.311260760254363
V835,1,-0.339218695743888
V836,1,-0.292709179467586
V837,1,-0.239791030097706
V838,1,-0.297512562838975
V839,1,-0.308314010402626
V840,1,-0.291007991240704
V841,1,-0.292186696947461
V842,1,-0.263271912689142
V843,1,-0.263281233636384
V844,1,-0.3155562656722
V845,1,-0.301544678482671
V846,1,-0.242141067929019
V847,1,-0.300895889798255
V848,1,-0.276869333388397
V849,1,-0.288429871087622
V850,1,-0.263524024119313
V851,1,-0.303270367772249
V852,1,-0.253568849342322
V853,1,-0.25157133714773
V854,1,-0.233299336845121
V855,1,-0.292271939140171
V856,1,-0.258734034978843
V857,1,-0.279293035952385
V858,1,-0.272496874457502
V859,1,-0.262600283154434
V860,1,-0.304539931377612
V861,1,-0.229864007468656
V862,1,-0.270558880187927
V863,1,-0.222065658133005
V864,1,-0.349128181754679
V865,1,-0.298929018845982
V866,1,-0.290066062663328
V867,1,-0.266796540387496
V868,1,-0.335805217386721
V869,1,-0.30734080747699
V870,1,-0.349996531771055
V871,1,-0.288223654009805
V872,1,-0.236423131559206
V873,1,-0.285158792326783
V874,1,-0.25912380697509
V875,1,-0.281429962717723
V876,1,-0.233818115856437
V877,1,-0.293491519223224
V878,1,-0.338561983645945
V879,1,-0.222089857358284
V880,1,-0.305444334577182
V881,1,-0.273312993294638
V882,1,-0.239389298589892
V883,1,-0.2685574874506
V884,1,-0.32738126073626
V885,1,-0.246930872006068
V886,1,-0.263545672916891
V887,1,-0.323799903293967
V888,1,-0.198060191331699
V889,1,-0.256667691631449
V890,1,-0.282662664811276
V891,1,-0.232143914845338
V892,1,-0.322036038071786
V893,1,-0.267832438138747
V894,1,-0.241715414656838
V895,1,-0.270687594229607
V896,1,-0.28104110066171
V897,1,-0.261646091096715
V898,1,-0.265178549804716
V899,1,-0.245470223992612
V900,1,-0.303785332970321
V901,1,-0.318425989860273
V902,1,-0.301156845944597
V903,1,-0.248590970662434
V904,1,-0.279050612835185
V905,1,-0.2806146668092
V906,1,-0.305225325868427
V907,1,-0.250603949828232
V908,1,-0.294612071869992
V909,1,-0.317496594084943
V910,1,-0.315138248098179
V911,1,-0.266459824975904
V912,1,-0.311511246299069
V913,1,-0.217142009731369
V914,1,-0.303667104962685
V915,1,-0.308722916666667
V916,1,-0.308089199899534
V917,1,-0.315190208919042
V918,1,-0.304254848728206
V919,1,-0.324360899094941
V920,1,-0.293451893893113
V921,1,-0.2769216600446
V922,1,-0.276045016663637
V923,1,-0.348111957417267
V924,1,-0.287278819282399
V925,1,-0.321795121668053
V926,1,-0.233618463875743
V927,1,-0.274978194347995
V928,1,-0.2668687355035
V929,1,-0.29983737191094
V930,1,-0.278542522261006
V931,1,-0.211854170310566
V932,1,-0.241991377542796
V933,1,-0.227706256108263
V934,1,-0.281141687603778
V935,1,-0.274298994114133
V936,1,-0.272525051902704
V937,1,-0.273063099159003
V938,1,-0.33862764463791
V939,1,-0.278851349818716
V940,1,-0.233227094502055
V941,1,-0.256621245277039
V942,1,-0.32035125970107
V943,1,-0.265553088086186
V944,1,-0.260137123845261
V945,1,-0.288931697391014
V946,1,-0.303872657621696
V947,1,-0.288893683166314
V948,1,-0.243446329840374
V949,1,-0.297446691784707
V950,1,-0.291351461346665
V951,1,-0.175862088523012
V952,1,-0.299400684043171
V953,1,-0.265371079750551
V954,1,-0.269298484266812
V955,1,-0.306885270444894
V956,1,-0.30446105062817
V957,1,-0.265997749261175
V958,1,-0.255502955471528
V959,1,-0.280684218718875
V960,1,-0.265703706264702
V961,1,-0.305030037396023
V962,1,-0.27211559959057
V963,1,-0.270191053110246
V964,1,-0.236868570113884
V965,1,-0.251103906487117
V966,1,-0.226715838874043
V967,1,-0.306704133206807
V968,1,-0.27534652206964
V969,1,-0.319182461629687
V970,1,-0.325240915134891
V971,1,-0.328585953305975
V972,1,-0.303665006445371
V973,1,-0.307827439043294
V974,1,-0.280494801076351
V975,1,-0.256934277845907
V976,1,-0.346955605287327
V977,1,-0.314169606121361
V978,1,-0.305746342191185
V979,1,-0.360964969117845
V980,1,-0.338315084851509
V981,1,-0.303439264517202
V982,1,-0.306877852360131
V983,1,-0.316011399296002
V984,1,-0.317914227454807
V985,1,-0.362818862051618
V986,1,-0.311757942961506
V987,1,-0.308564701389685
V988,1,-0.282692708205531
V989,1,-0.348942212229836
V990,1,-0.310948224787104
V991,1,-0.309590310547897
V992,1,-0.267103852747148
V993,1,-0.293477391433775
V994,1,-0.241040790863075
V995,1,-0.221846337671316
V996,1,-0.269411414640167
V997,1,-0.271451432099362
V998,1,-0.254087887811018
