q,fd
1,-0.322303760057096
1,-0.348064054946441
1,-0.331954414340402
1,-0.454686376251878
1,-0.342332764334486
1,-0.358489277563834
1,-0.40172626708452
1,-0.452250042900275
1,-0.425135422333213
1,-0.362849259776105
1,-0.411668463153539
1,-0.375862743511341
1,-0.280736122567973
1,-0.397581378270843
1,-0.36090033012411
1,-0.405261344449258
1,-0.388252349684677
1,-0.393224160017169
1,-0.40564796288912
1,-0.38564680481872
1,-0.400359946117035
1,-0.423805356956962
1,-0.355191072987211
1,-0.357535985989728
1,-0.449918293671693
1,-0.386115776846239
1,-0.401852391233788
1,-0.393093672048387
1,-0.385585937414476
1,-0.314966664220783
1,-0.39757774413566
1,-0.344347818594805
1,-0.337666373537338
1,-0.41557802532045
1,-0.377039451486965
1,-0.417303030076234
1,-0.42457423338827
1,-0.364423159012397
1,-0.400061841648871
1,-0.452736624455376
1,-0.411007458478373
1,-0.505900213155577
1,-0.351691214122042
1,-0.458111619090275
1,-0.465718348985512
1,-0.446311533861852
1,-0.381966596708423
1,-0.379089043800583
1,-0.355616661569293
1,-0.420300411842668
1,-0.389473843958093
1,-0.378823004915269
1,-0.401470601238827
1,-0.358530088033099
1,-0.343028220585239
1,-0.407918136529339
1,-0.419848015995996
1,-0.372198979335728
1,-0.451886805566566
1,-0.412970439280002
1,-0.378347534649677
1,-0.384451995410188
1,-0.478156612052047
1,-0.388757250534702
1,-0.459131096334694
1,-0.475209815067714
1,-0.354251609785109
1,-0.387929679270229
1,-0.44097510009852
1,-0.399246832723328
1,-0.448090853951136
1,-0.347601612166542
1,-0.415014120827045
1,-0.474522605752803
1,-0.389961711485043
1,-0.377397428746328
1,-0.394710098503687
1,-0.385730313813433
1,-0.380898547923209
1,-0.345390472820966
1,-0.292382104177982
1,-0.421873466519898
1,-0.393782769064153
1,-0.383055529933586
1,-0.314420658562874
1,-0.356110132169547
1,-0.379941496889053
1,-0.427384481655693
1,-0.295580978634042
1,-0.411551628870591
1,-0.39097377771445
1,-0.267084391631698
1,-0.335903293892983
1,-0.383264929537177
1,-0.449017711530544
1,-0.407571838658427
1,-0.277394552960118
1,-0.338818604999823
1,-0.432541479347776
1,-0.350169895528033
1,-0.410556231414596
1,-0.361497144141595
1,-0.365706402140916
1,-0.446359048893548
1,-0.361987757762542
1,-0.357268070288434
1,-0.446385097022819
1,-0.346316754044629
1,-0.328048128595363
1,-0.321520446612439
1,-0.415156442251089
1,-0.377144145428296
1,-0.380136149175776
1,-0.330776155526983
1,-0.346192814666111
1,-0.388236448135331
1,-0.409349004952382
1,-0.411411132603817
1,-0.414242152165834
1,-0.360447706023422
1,-0.464646159897406
1,-0.299498201791792
1,-0.333746452293369
1,-0.402496846417215
1,-0.315916858390025
1,-0.555556009928033
1,-0.39561695779112
1,-0.407034213245922
1,-0.347598461859604
1,-0.329721415349177
1,-0.412834693744173
1,-0.382531868082729
1,-0.382496623741041
1,-0.310701044097961
1,-0.456303213312452
1,-0.368279935797474
1,-0.391806193887724
1,-0.437233697311832
1,-0.421858238520372
1,-0.405409805400545
1,-0.398332752715199
1,-0.372012129177833
1,-0.370915646513815
1,-0.384844686653146
1,-0.410403769433025
1,-0.413953469568796
1,-0.427392017934736
1,-0.403721334431836
1,-0.39882591105615
1,-0.321035495300322
1,-0.428279699943424
1,-0.404566630697573
1,-0.390122249649401
1,-0.333346993158123
1,-0.462553475896776
1,-0.402303581766532
1,-0.467167538163452
1,-0.378522795119522
1,-0.349138731386049
1,-0.438677952298725
1,-0.398471166964043
1,-0.355944601951968
1,-0.285101969282614
1,-0.412140740792246
1,-0.445090518148255
1,-0.368250617346703
1,-0.396125541069836
1,-0.353077393504925
1,-0.416917192156191
1,-0.356132205095854
1,-0.328233181927125
1,-0.375871577650386
1,-0.416145712201427
1,-0.304689345727113
1,-0.317472925554753
1,-0.422468232166999
1,-0.399594054475493
1,-0.332545487063655
1,-0.424597829635054
1,-0.383061102131663
1,-0.404243300193109
1,-0.367117161229459
1,-0.351156952675503
1,-0.269243715537961
1,-0.38989762295413
1,-0.366198777071936
1,-0.393413511567978
1,-0.428115273443154
1,-0.378547645622291
1,-0.400077806514062
1,-0.501138509059494
1,-0.423940566970011
1,-0.499739585969536
1,-0.320810738929886
1,-0.406650131001378
1,-0.46244653756964
1,-0.426258750359757
1,-0.373814946312734
1,-0.326862319909928
1,-0.391205258988315
1,-0.340643756159317
1,-0.380584391096242
1,-0.439968849824346
1,-0.435073120502906
1,-0.430668268655879
1,-0.337674921885068
1,-0.319482468282942
1,-0.392291733835911
1,-0.436966357136747
1,-0.368482147109646
1,-0.363175898515991
1,-0.448194639651248
1,-0.3577212990484
1,-0.298371873005443
1,-0.378167215089043
1,-0.309092136986003
1,-0.341475953440728
1,-0.383437197425693
1,-0.470570506816159
1,-0.426139273611469
1,-0.339251320452746
1,-0.410312787490838
1,-0.353219387841776
1,-0.38513610945504
1,-0.36510318496466
1,-0.315514482018557
1,-0.320554859539527
1,-0.386989889145845
1,-0.408849544409421
1,-0.385714985692566
1,-0.499143904441723
1,-0.361241531124641
1,-0.334680757531693
1,-0.422161473191039
1,-0.327132624512139
1,-0.369890339421254
1,-0.472700800861389
1,-0.333011318965731
1,-0.350621397254159
1,-0.404391538160631
1,-0.483724586716988
1,-0.368925372755697
1,-0.402788531210703
1,-0.375727842618304
1,-0.35340021249575
1,-0.325633701869698
1,-0.37289970750772
1,-0.444363445858428
1,-0.398499154381298
1,-0.412075534902527
1,-0.339388800703553
1,-0.374214936093864
1,-0.379430472793693
1,-0.412142052528068
1,-0.363657962667872
1,-0.357024178613287
1,-0.342414167964066
1,-0.351813988730754
1,-0.342989169703124
1,-0.397545303948263
1,-0.423725048103471
1,-0.38681101147921
1,-0.44771217381065
1,-0.270244243759819
1,-0.37598592838313
1,-0.356918653312839
1,-0.385142772790637
1,-0.43468196207737
1,-0.386495760871227
1,-0.25474717405136
1,-0.365993329042709
1,-0.285108011347134
1,-0.354986195018057
1,-0.345446753540699
1,-0.379558384036862
1,-0.369788812392287
1,-0.363589931743789
1,-0.300921403640473
1,-0.361945521878951
1,-0.407245639064243
1,-0.406647906419046
1,-0.458214742900793
1,-0.348746610004234
1,-0.319212946483724
1,-0.40185476592405
1,-0.324849533422793
1,-0.440071604166128
1,-0.348093030407341
1,-0.498999819996413
1,-0.384660868343261
1,-0.392520421444438
1,-0.350461167470122
1,-0.415583901747929
1,-0.348521562660856
1,-0.390249647188981
1,-0.367747796879613
1,-0.429040411103024
1,-0.34514806679968
1,-0.382248423506901
1,-0.349189865814793
1,-0.435318595450575
1,-0.394832217486851
1,-0.396619034836611
1,-0.453165109044967
1,-0.435307521302775
1,-0.399048120511615
1,-0.388673008119923
1,-0.38319293783605
1,-0.405973431650096
1,-0.317780584249583
1,-0.350019875313286
1,-0.497387398393357
1,-0.453273878676221
1,-0.491902929041963
1,-0.363240968432869
1,-0.354999899930093
1,-0.382466197257656
1,-0.359222791058087
1,-0.443770797227046
1,-0.431670196545106
1,-0.411787025764156
1,-0.407584290489154
1,-0.452021649576324
1,-0.336939242000547
1,-0.442172830136421
1,-0.325033743862115
1,-0.383309453591572
1,-0.30938355533506
1,-0.378587401072842
1,-0.422391490510506
1,-0.384541885835461
1,-0.323768566452081
1,-0.419395262455858
1,-0.432520566797542
1,-0.374722600221929
1,-0.322560979262711
1,-0.356934147423807
1,-0.47909485917922
1,-0.424009784646401
1,-0.38620207261458
1,-0.343966721340998
1,-0.402346732132067
1,-0.438875163761509
1,-0.392856251661776
1,-0.428667461942986
1,-0.366420734132646
1,-0.403374338928074
1,-0.354372925407084
1,-0.42594361532948
1,-0.418196483478802
1,-0.336346796768815
1,-0.398956361438842
1,-0.292969005522529
1,-0.356778388743756
1,-0.373844766327572
1,-0.416947651081493
1,-0.374492281125541
1,-0.435892245948537
1,-0.326630578093031
1,-0.335785002506412
1,-0.400147674128213
1,-0.449807392701196
1,-0.405332088826235
1,-0.40714353509447
1,-0.355297977927968
1,-0.441727817022368
1,-0.364947830771797
1,-0.412474514161936
1,-0.380342497893089
1,-0.320319615973411
1,-0.380822586068348
1,-0.413273812762917
1,-0.342814212633279
1,-0.32531321069186
1,-0.392996256633296
1,-0.384550203496175
1,-0.41376555688614
1,-0.343855046969104
1,-0.473507039003813
1,-0.416135324191998
1,-0.419837253306227
1,-0.412082565739375
1,-0.466185282057062
1,-0.366461338961088
1,-0.431391854009725
1,-0.446499979078759
1,-0.408942111341851
1,-0.402139735094465
1,-0.358020992925567
1,-0.409523958452262
1,-0.374908698314819
1,-0.406988638817914
1,-0.314280196647019
1,-0.392703554547445
1,-0.391832917084635
1,-0.395110456970258
1,-0.383541225025482
1,-0.387679113741172
1,-0.364848742945448
1,-0.41716913011367
1,-0.474836181518803
1,-0.457462828926921
1,-0.480445563963997
1,-0.415884300010475
1,-0.454669749333768
1,-0.32870649773826
1,-0.424173422144747
1,-0.381437636228547
1,-0.406893776226077
1,-0.442744315554556
1,-0.421108974401939
1,-0.454439398823475
1,-0.425245415941575
1,-0.383642945863244
1,-0.364227962922065
1,-0.395377470815255
1,-0.306852273520285
1,-0.355257560663944
1,-0.357412962312857
1,-0.360739760256912
1,-0.445108739914275
1,-0.358312105025362
1,-0.376616137808149
1,-0.375226026269019
1,-0.482166445076778
1,-0.370735422796919
1,-0.383569549055181
1,-0.337337380295821
1,-0.40791463333899
1,-0.440793001339088
1,-0.370321313254948
1,-0.394743102689674
1,-0.324144385860485
1,-0.406927001368764
1,-0.414486265729501
1,-0.478670837849535
1,-0.342232600688682
1,-0.426263328414898
1,-0.446225275303441
1,-0.406560281141935
1,-0.322575238430005
1,-0.35528792110712
1,-0.495637106289912
1,-0.355684867902966
1,-0.412904427037581
1,-0.444395111751405
1,-0.397696959975171
1,-0.438687065246242
1,-0.329934724770446
1,-0.354306006316349
1,-0.413317741260194
1,-0.395025864999944
1,-0.281045483083524
1,-0.32394112530347
1,-0.467748091549538
1,-0.396079385149939
1,-0.361892652346576
1,-0.385532758189235
1,-0.349258848821258
1,-0.430862532159814
1,-0.428409012278109
1,-0.356074621476736
1,-0.370856870656056
1,-0.428346386724371
1,-0.460810402515136
1,-0.400138056971521
1,-0.374138749731927
1,-0.409842321215834
1,-0.313063199538604
1,-0.338926298148763
1,-0.402986404520448
1,-0.378040050989114
1,-0.431647036280893
1,-0.408075578582995
1,-0.336608935077209
1,-0.392837302707036
1,-0.37578165505272
1,-0.436586811907439
1,-0.381598645129465
