sim,q,diff
V383,1,0.268085673443565
V384,1,0.338744883409959
V385,1,0.25552520896936
V386,1,0.261975371704224
V387,1,0.303633973982102
V388,1,0.326314113255762
V389,1,0.314482418503204
V390,1,0.336066521613645
V391,1,0.358605744116261
V392,1,0.330436495659924
V393,1,0.363217308877424
V394,1,0.307433341864936
V395,1,0.197322556173901
V396,1,0.312802479102103
V397,1,0.333553863214988
V398,1,0.335355074732476
V399,1,0.291154351669007
V400,1,0.300921954377188
V401,1,0.424467606878451
V402,1,0.239771702548197
V403,1,0.308230676805721
V404,1,0.291554224733218
V405,1,0.225215672685479
V406,1,0.356996205906484
V407,1,0.320200520660038
V408,1,0.354405196243604
V409,1,0.284964683581833
V410,1,0.292775782940282
V411,1,0.292052024898098
V412,1,0.255696002249977
V413,1,0.322939362229491
V414,1,0.295648977496683
V415,1,0.313395381235353
V416,1,0.378364842973937
V417,1,0.254441045519172
V418,1,0.235173390771351
V419,1,0.300934773156811
V420,1,0.38409145699238
V421,1,0.396835213936143
V422,1,0.321774882499113
V423,1,0.297439830432865
V424,1,0.364077275934378
V425,1,0.259773764820352
V426,1,0.287913696685763
V427,1,0.302290633400133
V428,1,0.185153057488549
V429,1,0.287211172003964
V430,1,0.288930047174787
V431,1,0.249020750056999
V432,1,0.247435312362782
V433,1,0.358719734616358
V434,1,0.354547476381271
V435,1,0.296691962499864
V436,1,0.330211811631855
V437,1,0.333206731869126
V438,1,0.29773814322192
V439,1,0.359143275342902
V440,1,0.344096510624325
V441,1,0.255927142825357
V442,1,0.339387608455851
V443,1,0.334106071694123
V444,1,0.361429892389481
V445,1,0.359941045415951
V446,1,0.305795710486635
V447,1,0.303098417047664
V448,1,0.367709085457634
V449,1,0.321039502393546
V450,1,0.350780025583688
V451,1,0.360428440342588
V452,1,0.364267843268692
V453,1,0.293527008576717
V454,1,0.317037874984536
V455,1,0.303697075473835
V456,1,0.291468015163971
V457,1,0.353075636747192
V458,1,0.324738259879894
V459,1,0.258569539388603
V460,1,0.312948563515292
V461,1,0.306276601601923
V462,1,0.38204678711719
V463,1,0.290635122784764
V464,1,0.27957495037775
V465,1,0.31282832532807
V466,1,0.208826868936882
V467,1,0.383238938497456
V468,1,0.390094292791474
V469,1,0.310522449425818
V470,1,0.23535994523732
V471,1,0.354196272402831
V472,1,0.253990995670861
V473,1,0.273615646364888
V474,1,0.352242222897019
V475,1,0.314823349551119
V476,1,0.359142196515904
V477,1,0.333830484625452
V478,1,0.396698035242935
V479,1,0.282828867640134
V480,1,0.285454078924829
V481,1,0.279587669541584
V482,1,0.314726937580147
V483,1,0.226042122454501
V484,1,0.327372796379407
V485,1,0.292080560538352
V486,1,0.384367866178167
V487,1,0.267704135039509
V488,1,0.242902198108766
V489,1,0.394880324908854
V490,1,0.334663295209367
V491,1,0.369282353540399
V492,1,0.244962526224768
V493,1,0.357928300160935
V494,1,0.34018414117071
V495,1,0.310043520173821
V496,1,0.247014370740658
V497,1,0.325390796138208
V498,1,0.288524346526543
V499,1,0.389683786278482
V500,1,0.284870572904026
V501,1,0.340740467200746
V502,1,0.343923621093182
V503,1,0.276154302560215
V504,1,0.35741172624455
V505,1,0.275071544233271
V506,1,0.36752782972431
V507,1,0.256567405105201
V508,1,0.283653766054286
V509,1,0.284377242860572
V510,1,0.310801154511992
V511,1,0.249299131031833
V512,1,0.37805230987081
V513,1,0.308469174358621
V514,1,0.437112635861382
V515,1,0.279090012451874
V516,1,0.284303942298479
V517,1,0.250430366427707
V518,1,0.318184003981543
V519,1,0.293734748793028
V520,1,0.347472101441113
V521,1,0.389600770438989
V522,1,0.295072341978852
V523,1,0.315938551832076
V524,1,0.345740513348332
V525,1,0.273794834122313
V526,1,0.317039960996624
V527,1,0.351474466112123
V528,1,0.328987877997662
V529,1,0.345693510203304
V530,1,0.280768435386406
V531,1,0.29421261209724
V532,1,0.279388677947338
V533,1,0.314565749600504
V534,1,0.27644676351018
V535,1,0.221995703474704
