q,fd
1,0.335280621767431
1,0.343707763262174
1,0.339955513062776
1,0.383512204799025
1,0.308799794385429
1,0.324528856488257
1,0.333352080692663
1,0.426270949094231
1,0.327413715114467
1,0.325445129052987
1,0.367722442939581
1,0.345258523255154
1,0.338980559826275
1,0.343772422424209
1,0.40109012459223
1,0.382893827923091
1,0.397036000152255
1,0.355105105718025
1,0.336092459953299
1,0.347567340510032
1,0.33806264875934
1,0.280000968658065
1,0.321554501026455
1,0.285332481432206
1,0.380815612365012
1,0.338008168955156
1,0.365289909879962
1,0.301848947206238
1,0.335701984044377
1,0.321883812883897
1,0.280445679288235
1,0.334281836507088
1,0.325339987357992
1,0.361622286261678
1,0.413478464533299
1,0.339463625063971
1,0.37203049792727
1,0.343261112625967
1,0.309799628199023
1,0.355252678625639
1,0.336496329846803
1,0.291059823937538
1,0.310955085320622
1,0.269280715539267
1,0.343215053432779
1,0.27230529191101
1,0.300534960590355
1,0.293497850144689
1,0.320588361543273
1,0.376045333560505
1,0.374209032751409
1,0.366235547054437
1,0.30002120642844
1,0.366713692545538
1,0.293014937784378
1,0.39559431974677
1,0.327891862650688
1,0.312325560448166
1,0.331434887384773
1,0.31674395421539
1,0.335704997115698
1,0.348711593946625
1,0.379488779280848
1,0.28896083059567
1,0.341490068159665
1,0.396730067957556
1,0.299997574683786
1,0.345047032015664
1,0.338479986861927
1,0.378048947338506
1,0.326434694064481
1,0.360534869958379
1,0.367077576277822
1,0.351014252289687
1,0.323383638844163
1,0.332773456888226
1,0.311391590620133
1,0.333304880320846
1,0.325528950158258
1,0.419487910182895
1,0.329669631575143
1,0.312895187023017
1,0.310389886387512
1,0.394165805977721
1,0.328697692628261
1,0.296171631642189
1,0.337984822010739
1,0.326943677417894
1,0.356274608676976
1,0.369966861429951
1,0.330615744095155
1,0.286649319739261
1,0.326274089148235
1,0.340874270657558
1,0.323354267989437
1,0.34955500311434
1,0.313992457528229
1,0.366122975939888
1,0.308327159437184
1,0.410987063687394
1,0.356055558154885
1,0.407460598883532
1,0.331179622938919
1,0.366860156573395
1,0.388451679385696
1,0.323244296639466
1,0.342544125468386
1,0.348706983459692
1,0.36631453348344
1,0.417082095109897
1,0.305825986034193
1,0.398560662941861
1,0.375700910071281
1,0.362278431334644
1,0.39439103770971
1,0.392795478526466
1,0.298283836185618
1,0.375931372213479
1,0.350314971645425
1,0.32814870467692
1,0.224046068556362
1,0.332643447265291
1,0.340234920268244
1,0.335923459628873
1,0.328211716649292
1,0.385083675699782
1,0.353074272069655
1,0.346448634838247
1,0.379531510818929
1,0.348221354188389
1,0.387402115436458
1,0.325194025432154
1,0.388952184493967
1,0.37403870696847
1,0.332225849635492
1,0.37462408194024
1,0.292347381130995
1,0.334291423855483
1,0.354963941166211
1,0.320637897730947
1,0.383856179460089
1,0.337531990739869
1,0.376460943502515
1,0.407152068586662
1,0.320347829875587
1,0.333504437261617
1,0.322371043079379
1,0.340377583874606
1,0.334392135469145
1,0.341053374067208
1,0.288493658016286
1,0.384743641856673
1,0.359244681078039
1,0.343489612610206
1,0.336817148523572
1,0.37506125921044
1,0.33272428533629
1,0.344521535837728
1,0.32168558030623
1,0.398929702411998
1,0.35712351937736
1,0.353613942234944
