county,county_name,stateabbrv,statename,z_relative_mob,z_gini,log_population,log_income,z_segregation_income,log_unemployment,z_uninsured,z_medicare_expenses,log_crime_rate,log_pct_black,log_pct_hispanic,z_obesity,z_smoking,z_exercise
6085,Santa Clara,CA,California,-1.3377560377120972,1.418059229850769,4.1085206027428285,0.5729341506958008,1.7025163173675537,0.07275261085963969,-0.85250324010849,-0.9304529029740012,0.3934587637338023,0.5094945174287728,2.3089356733265207,-1.2560036182403564,-1.5681508779525757,1.5319805145263672
6087,Santa Cruz,CA,California,-1.8179978132247925,1.5855635404586792,2.224055569639507,0.3369932174682617,0.9205486178398132,0.19260896843410258,-0.0409119687974453,-1.1922122624688458,0.47641269363492533,-0.6308594006467887,2.4200988126697824,-1.221350908279419,-1.8720794916152954,1.8702616691589355
6089,Shasta,CA,California,-0.6070721745491028,0.6834449172019958,1.77575354336739,0.05979728698730469,0.38644301891326904,0.2958802143905235,-0.15532563626766205,-0.5221597371493863,0.7974795500192027,-0.7879989999700614,0.8387738777103706,-0.042414143681526184,-0.7279786467552185,1.256978154182434
6091,Sierra,CA,California,,-1.6019690036773682,-2.051210914304189,0.11336231231689453,-0.8477154970169067,0.4698380390975547,-0.05767054483294487,-0.9470388228052989,0.3477777639779429,-2.2416969794202872,0.9222729516926094,,,
6093,Siskiyou,CA,California,-0.8276482820510864,0.07667186856269836,0.4714412726003534,0.061301231384277344,-0.3253917694091797,0.5356265465591026,0.1787145435810089,-1.6914795091658783,0.6628536383065562,-0.2353403973747321,1.1562373948993965,0.41386517882347107,0.264529287815094,0.8355054259300232
6095,Solano,CA,California,-0.9906740784645081,-0.6266621351242065,2.658159620937985,0.1968994140625,1.7185007333755493,-0.024118049922220663,-0.7515405416488647,-1.0300491773766984,0.7564014593514781,2.2183987837861947,2.002101214021711,-0.5660191178321838,-0.4600101709365845,0.8150162100791931
6097,Sonoma,CA,California,-1.494994044303894,0.3469502031803131,2.808642920091428,0.36307716369628906,0.4720587432384491,-0.2492843707230019,-0.1739373505115509,-0.9923798822991735,0.28815499939054057,-0.1746467608381339,1.9847774816456123,-1.258252501487732,-1.100217580795288,1.6020349264144897
6099,Stanislaus,CA,California,-0.7867833375930786,1.0168712139129639,2.782985905622258,0.012791633605957031,0.828217089176178,0.5712050358626914,0.1910037100315094,-0.27636510198654174,0.8763169447335581,0.40293512163867273,2.5894573045673654,0.04556742683053017,-0.47701776027679443,-0.005226533859968185
6101,Sutter,CA,California,-1.532149314880371,0.3778327703475952,1.048995406160918,0.03259468078613281,1.0201603174209595,0.7258166233871055,0.5504294037818909,-0.8340185136627398,0.7579683462533335,0.12333980618228235,2.232386381715803,0.2681090533733368,-0.21557560563087463,-0.6701256036758423
6103,Tehama,CA,California,-0.24348212778568268,-0.14185531437397003,0.7064818993533404,-0.028428077697753906,-0.24740013480186462,0.3268150250289512,0.5310870409011841,-1.042647022102493,0.35785476364224955,-1.1599375862051078,1.8938308072986885,0.044243648648262024,-2.337773323059082,0.8015326261520386
6105,Trinity,CA,California,-0.1475033462047577,-0.2833894193172455,-0.7529257427447238,-0.02958202362060547,-0.37515708804130554,0.67769850891567,0.2991231679916382,-0.9666561766731793,0.6355833212289195,-1.3427576083112784,0.5107384038868232,-2.717693567276001,0.36907291412353516,-0.18019135296344757
6107,Tulare,CA,California,-0.5477489829063416,1.2573649883270264,2.5885740241987705,-0.15465831756591797,0.9101729393005371,0.8848418156478477,0.8551386594772339,-0.4964919391183291,0.7384308973702769,-0.13194122494946203,3.0592358423176096,0.5687749981880188,-0.9311376810073853,-0.3636133670806885
6109,Tuolumne,CA,California,-1.0544025897979736,0.3188607394695282,0.6786530725653233,0.1240530014038086,-0.3582492470741272,0.21632017296291117,-0.40185844898223877,-1.1095870491070126,-0.06802852950960592,0.27106741486300745,1.2306518865528389,-0.501448929309845,-0.14319047331809998,0.9221605062484741
6111,Ventura,CA,California,-1.4638707637786865,0.8623156547546387,3.30476083620983,0.3412961959838867,2.133558750152588,0.02782668274379496,-0.0574297234416008,-0.1488274540253505,0.314065376892982,0.12027571020831385,2.6411371541919992,-0.9761263132095337,-1.028795838356018,1.234329342842102
6113,Yolo,CA,California,-1.7345590591430664,0.8960685133934021,1.8083188765871014,0.04066753387451172,1.5963153839111328,0.08155574005580668,-0.4135788679122925,-1.6556800125412459,0.4920787016305308,0.15676001129855432,2.3867144895496653,0.5520923733711243,-1.808046579360962,1.0327363014221191
6115,Yuba,CA,California,0.053623445332050323,-0.1067345067858696,0.7784219395775054,-0.18788433074951172,0.39613229036331177,0.5907944599959922,0.01661818102002144,-0.9090216582481667,1.0342725912484507,0.6296709519456796,1.9856093240680976,1.1293723583221436,-1.274036169052124,0.1210099384188652
8001,Adams,CO,Colorado,-0.3289891481399536,-0.5216240286827087,2.577194955745906,0.1033773422241211,2.3713796138763428,-0.15250311690830465,0.7966606020927429,0.17431844471027422,0.5183538595589976,0.5688687306474618,2.471021921724348,-0.5595117807388306,0.1604575365781784,0.6870232820510864
8003,Alamosa,CO,Colorado,-0.32548168301582336,0.5915630459785461,-0.613785015901227,-0.18865013122558594,-0.0948706567287445,-0.1084285815384316,0.33393463492393494,-1.6889698793487087,0.822739521637855,-0.8074432569910117,2.8553753210010813,-0.5912463665008545,-0.6981424689292908,1.2441959381103516
8005,Arapahoe,CO,Colorado,-1.1424685716629028,0.6161694526672363,2.8706818030563994,0.4346599578857422,3.5162746906280518,-0.24656854468845602,-0.044977955520153046,0.11461534527259531,0.5953025022897105,1.5429558497499398,1.6005742860737129,-1.346561074256897,-0.5228992104530334,1.436356782913208
8007,Archuleta,CO,Colorado,-0.9715183973312378,0.8321061730384827,-1.0272332610297,0.20094776153564453,-0.7206884026527405,-0.1730474074509072,0.5555495619773865,-1.7086058690815678,-0.24541672073275045,-1.6234469670225211,1.9509733034076973,-1.9794892072677612,0.05267494544386864,2.1808252334594727
8009,Baca,CO,Colorado,-2.844330310821533,-0.8583665490150452,-1.8117179208869274,-0.028989791870117188,-0.8006427884101868,-0.4580236514236855,1.3000720739364624,-0.38286285838645556,-0.4417615731802602,-4.272949482815368,1.080389411539106,,,
