sim,q,diff
V346,1,-0.515623379564289
V347,1,-0.559684754466034
V348,1,-0.450287243541837
V349,1,-0.462921856032338
V350,1,-0.45506942800499
V351,1,-0.469676465130135
V352,1,-0.478605604913327
V353,1,-0.462381843182655
V354,1,-0.439770642493954
V355,1,-0.454294166453977
V356,1,-0.575448953937297
V357,1,-0.452936916123548
V358,1,-0.503319047581542
V359,1,-0.537405689053173
V360,1,-0.531059651215131
V361,1,-0.455341215646058
V362,1,-0.485648432199767
V363,1,-0.521937139230403
V364,1,-0.509618849967865
V365,1,-0.473111510252366
V366,1,-0.498260133188779
V367,1,-0.483101431514157
V368,1,-0.498143145003652
V369,1,-0.482656453423118
V370,1,-0.49112530722195
V371,1,-0.514251155218474
V372,1,-0.47696977531173
V373,1,-0.450381214966214
V374,1,-0.516510942082959
V375,1,-0.501708714484153
V376,1,-0.470456963355773
V377,1,-0.52751708121319
V378,1,-0.519000001127381
V379,1,-0.537714974931163
V380,1,-0.496425304456821
V381,1,-0.501501058688206
V382,1,-0.53475929016625
V383,1,-0.480564088093033
V384,1,-0.489733960821098
V385,1,-0.472262612301165
V386,1,-0.471726059376877
V387,1,-0.434427465287314
V388,1,-0.512017079519168
V389,1,-0.509778295504816
V390,1,-0.501420529105587
V391,1,-0.421797660794681
V392,1,-0.509734599502821
V393,1,-0.552066095357006
V394,1,-0.461452317661212
V395,1,-0.527290787620274
V396,1,-0.490808133899549
V397,1,-0.509106475765293
V398,1,-0.452277054381455
V399,1,-0.551436793534322
V400,1,-0.471042589131855
V401,1,-0.482849319692875
V402,1,-0.470575504559221
V403,1,-0.577653840603503
V404,1,-0.490844473949906
V405,1,-0.502655653748235
V406,1,-0.567227189178624
V407,1,-0.461038664413167
V408,1,-0.460399359394458
V409,1,-0.425332552335419
V410,1,-0.485723157417354
V411,1,-0.48452920132695
V412,1,-0.460164451129174
V413,1,-0.559039370871759
V414,1,-0.520457112043474
V415,1,-0.491254477804347
V416,1,-0.528737230283298
V417,1,-0.456928208778422
V418,1,-0.450631323750812
V419,1,-0.458936134064629
V420,1,-0.508882194565089
V421,1,-0.491941497530419
V422,1,-0.520898248081466
V423,1,-0.561253356504025
V424,1,-0.540526665839124
V425,1,-0.473556884943321
V426,1,-0.524181796558509
V427,1,-0.460729405357839
V428,1,-0.523376223088846
V429,1,-0.510013583656772
V430,1,-0.481281718454071
V431,1,-0.490876312031887
V432,1,-0.477676162711589
V433,1,-0.514285095867862
V434,1,-0.463131739204059
V435,1,-0.449313972010259
V436,1,-0.494634894892101
V437,1,-0.498199335962568
V438,1,-0.553027401967952
V439,1,-0.516929042386252
V440,1,-0.503132007531605
V441,1,-0.472023781996256
V442,1,-0.529406946978142
V443,1,-0.468717775607829
V444,1,-0.417259097490017
V445,1,-0.469613222357239
V446,1,-0.393047871566623
V447,1,-0.506387943212005
V448,1,-0.504409843076402
V449,1,-0.48079961941049
V450,1,-0.485769851593275
V451,1,-0.513719462997202
V452,1,-0.505857728889708
V453,1,-0.502578645367208
V454,1,-0.521200583331563
V455,1,-0.506718535020042
V456,1,-0.581659150603798
V457,1,-0.489155118109082
V458,1,-0.415693832421141
V459,1,-0.540461426895419
V460,1,-0.427159374443718
V461,1,-0.489488705679932
V462,1,-0.507602292001124
V463,1,-0.456838111360796
V464,1,-0.455797678236351
V465,1,-0.535344673364875
V466,1,-0.461380275168736
V467,1,-0.482773554822586
V468,1,-0.556223200922332
V469,1,-0.50336479442808
V470,1,-0.369896967712634
V471,1,-0.504210458817099
V472,1,-0.472480453340495
V473,1,-0.51525784182536
V474,1,-0.481846406651457
V475,1,-0.557561774426119
V476,1,-0.448804849173172
V477,1,-0.52789007534841
V478,1,-0.52984685508396
V479,1,-0.48761288327934
V480,1,-0.473924756662044
V481,1,-0.536164919605938
V482,1,-0.561911418463197
V483,1,-0.495340707732353
V484,1,-0.482958747429535
V485,1,-0.541681310236058
V486,1,-0.463834745586368
V487,1,-0.575639310795509
V488,1,-0.423896401010737
V489,1,-0.425440126930923
V490,1,-0.495055879017485
V491,1,-0.49347116346317
V492,1,-0.462861945263242
V493,1,-0.4729662978596
V494,1,-0.454627427897222
V495,1,-0.555502613911997
V496,1,-0.447868824295938
V497,1,-0.508255476663649
V498,1,-0.532116629708312
V499,1,-0.494277458610142
V500,1,-0.542908243408192
V501,1,-0.465867594818235
V502,1,-0.554241991726471
V503,1,-0.478891089144668
V504,1,-0.480298851802743
V505,1,-0.448555380749696
V506,1,-0.55090902874808
V507,1,-0.493177407743715
V508,1,-0.484408357201787
V509,1,-0.465516884326419
V510,1,-0.503756332571157
V511,1,-0.468488758090786
V512,1,-0.477217564578268
V513,1,-0.438976914101517
V514,1,-0.520746537219623
V515,1,-0.425603251591539
V516,1,-0.427811020419085
V517,1,-0.486850245548013
V518,1,-0.421415211510478
V519,1,-0.542034161537231
V520,1,-0.494816385375898
V521,1,-0.482118718347394
V522,1,-0.571171568682559
V523,1,-0.532507372827411
V524,1,-0.430193082531005
V525,1,-0.517515512039822
V526,1,-0.507085617138827
V527,1,-0.49086634249187
V528,1,-0.458935232946999
V529,1,-0.524113641567823
V530,1,-0.509103141528996
V531,1,-0.470935930295639
V532,1,-0.487088285812064
V533,1,-0.53023653183709
V534,1,-0.511839269199157
V535,1,-0.422455231538265
V536,1,-0.538788127500453
V537,1,-0.477601561216517
V538,1,-0.504528973114162
V539,1,-0.453745134221052
V540,1,-0.491619714447353
V541,1,-0.582444328126954
V542,1,-0.468116028352526
V543,1,-0.471703713683979
V544,1,-0.479602831112743
V545,1,-0.402841236350213
V546,1,-0.415799137372233
V547,1,-0.535869533230013
V548,1,-0.498811975643108
V549,1,-0.450027442839627
V550,1,-0.459636241873355
V551,1,-0.495483385120039
V552,1,-0.492218164376567
V553,1,-0.415567064417814
V554,1,-0.448547912451005
V555,1,-0.52761435852311
V556,1,-0.506193078844305
V557,1,-0.583498790334872
V558,1,-0.546045282773051
V559,1,-0.477039244731927
V560,1,-0.461518849740955
V561,1,-0.495729891299547
V562,1,-0.438512621515343
V563,1,-0.435220613932259
V564,1,-0.487935905241969
V565,1,-0.419801374949657
V566,1,-0.479889495762848
V567,1,-0.453426233146672
V568,1,-0.517536639881556
V569,1,-0.485748171511617
V570,1,-0.451956777671427
V571,1,-0.514364032731876
V572,1,-0.490100092842525
V573,1,-0.507340046923062
V574,1,-0.568806165599682
V575,1,-0.494305091600651
V576,1,-0.502241349163555
V577,1,-0.461977093711795
V578,1,-0.498455445617438
V579,1,-0.477562696856779
V580,1,-0.482343680594127
V581,1,-0.520448309661077
V582,1,-0.463904679321288
V583,1,-0.470661798741858
V584,1,-0.512984428520596
V585,1,-0.478031479894867
V586,1,-0.470681383201267
V587,1,-0.44775203140992
V588,1,-0.484139559942548
V589,1,-0.513133173939124
V590,1,-0.520130104903871
V591,1,-0.464571287524663
V592,1,-0.502839797770378
V593,1,-0.525799385883062
V594,1,-0.508729040867408
V595,1,-0.500093343896594
V596,1,-0.483539885450213
V597,1,-0.507115470043516
V598,1,-0.524077459752093
V599,1,-0.478681696586932
V600,1,-0.547743375645155
V601,1,-0.493810198981066
V602,1,-0.479253628159128
V603,1,-0.454276559093714
V604,1,-0.471255884180437
V605,1,-0.544838057450662
V606,1,-0.58786688345684
V607,1,-0.549916433671029
V608,1,-0.503596394458995
V609,1,-0.481751362243841
V610,1,-0.377047285063668
V611,1,-0.47205100028782
V612,1,-0.460219663641567
V613,1,-0.530309111372105
V614,1,-0.527072241694143
V615,1,-0.468165039484333
V616,1,-0.449791382974652
V617,1,-0.531382463256364
V618,1,-0.444454653466991
V619,1,-0.485500150365212
V620,1,-0.514658295247855
V621,1,-0.43831451470075
V622,1,-0.449543199023736
V623,1,-0.494985311008321
V624,1,-0.549660224427598
V625,1,-0.446202401423562
V626,1,-0.526414907484224
V627,1,-0.486402567782591
V628,1,-0.548067357363195
V629,1,-0.426682091988681
V630,1,-0.563554937814672
V631,1,-0.465674428150479
V632,1,-0.505324329718675
V633,1,-0.485572706212878
V634,1,-0.478865168934604
V635,1,-0.564181609398432
V636,1,-0.500745126430161
V637,1,-0.480748983419744
V638,1,-0.520352763331118
V639,1,-0.539825081847013
V640,1,-0.439818089488014
V641,1,-0.560550036193888
V642,1,-0.461707483410791
V643,1,-0.482822984261503
V644,1,-0.527680405112164
V645,1,-0.403655205312191
V646,1,-0.536713007431985
V647,1,-0.486628186506763
V648,1,-0.483941113221931
V649,1,-0.451391117982311
V650,1,-0.459710716748319
V651,1,-0.481881556776088
V652,1,-0.53293106047802
V653,1,-0.466755580497875
V654,1,-0.508750724706644
V655,1,-0.4521746573391
V656,1,-0.489426250093658
V657,1,-0.471498268792033
V658,1,-0.476550906040643
V659,1,-0.4914582037418
V660,1,-0.509184747903831
V661,1,-0.544021839577269
V662,1,-0.438118514994358
V663,1,-0.416638811941723
V664,1,-0.53796840434174
V665,1,-0.500706356400528
V666,1,-0.446615316647979
V667,1,-0.54649424468677
V668,1,-0.466156977549701
V669,1,-0.481766318487317
V670,1,-0.543615701121951
V671,1,-0.428712297862006
V672,1,-0.463732300449308
V673,1,-0.571365756571197
V674,1,-0.481732210186038
V675,1,-0.460761169860817
V676,1,-0.464167789462223
V677,1,-0.496304362426386
V678,1,-0.44616837513739
V679,1,-0.513121106612175
V680,1,-0.50128353249201
V681,1,-0.446789409408439
V682,1,-0.475707215683187
V683,1,-0.472252072657739
V684,1,-0.48148452598619
V685,1,-0.520566901786566
V686,1,-0.456864403767611
V687,1,-0.485446618286218
V688,1,-0.467887161116863
V689,1,-0.489546073904336
V690,1,-0.494413466610396
V691,1,-0.571687583150322
V692,1,-0.483624512093783
V693,1,-0.46555924203669
V694,1,-0.554847127296569
V695,1,-0.476499319269834
V696,1,-0.445178472757263
V697,1,-0.416890963872831
V698,1,-0.422732292061482
V699,1,-0.503165962812219
V700,1,-0.516354215219238
V701,1,-0.497047325929714
V702,1,-0.469705913269081
V703,1,-0.454627757954683
V704,1,-0.516706901425437
V705,1,-0.4799061343913
V706,1,-0.483563032110354
V707,1,-0.433181667090167
V708,1,-0.500442475067501
V709,1,-0.488450506820257
V710,1,-0.500134340289307
V711,1,-0.474736905432707
V712,1,-0.44737512713246
V713,1,-0.415596298309282
V714,1,-0.43632892644635
V715,1,-0.46520306006758
V716,1,-0.5481735028457
V717,1,-0.481793020115532
V718,1,-0.525661073287907
V719,1,-0.550572373559348
V720,1,-0.482487387713718
V721,1,-0.44045087586521
V722,1,-0.496400314179738
V723,1,-0.535049531865809
V724,1,-0.524531644533411
V725,1,-0.498729326529116
V726,1,-0.528058976860862
V727,1,-0.419986754580236
V728,1,-0.455480256799334
V729,1,-0.514123783830314
V730,1,-0.529353712633764
V731,1,-0.472808112969247
V732,1,-0.503611105147613
V733,1,-0.443266717305519
V734,1,-0.452161841021535
V735,1,-0.472428417518344
V736,1,-0.522279198375301
V737,1,-0.537333687444445
V738,1,-0.403805484933343
V739,1,-0.435330795874407
V740,1,-0.599808966531057
V741,1,-0.5485216805628
V742,1,-0.510126009978904
V743,1,-0.444113669504745
V744,1,-0.522077614474199
V745,1,-0.535564985411057
V746,1,-0.467251989868046
V747,1,-0.472095867809586
V748,1,-0.392389833581845
V749,1,-0.420194620094264
V750,1,-0.456375750437744
V751,1,-0.433913178205444
V752,1,-0.417474259895528
V753,1,-0.465612675245637
V754,1,-0.404615758129168
V755,1,-0.450026027758895
V756,1,-0.455661833025232
V757,1,-0.437087868822076
V758,1,-0.493702819256029
V759,1,-0.4719812958608
V760,1,-0.414002553133514
V761,1,-0.470577434489542
V762,1,-0.427459742310703
V763,1,-0.416048380034468
V764,1,-0.460670057344629
V765,1,-0.473739313202813
V766,1,-0.47669593479128
V767,1,-0.438282118383768
V768,1,-0.436868196589074
V769,1,-0.420269863849612
V770,1,-0.394377510052465
V771,1,-0.441425535153584
V772,1,-0.451080524703855
V773,1,-0.442370462116941
V774,1,-0.563320020222207
V775,1,-0.557504515955841
V776,1,-0.458441269432242
V777,1,-0.531642120476292
V778,1,-0.414593049903232
V779,1,-0.448901728140697
V780,1,-0.461587251872217
V781,1,-0.47437754366932
V782,1,-0.525871402027917
V783,1,-0.427688333474649
V784,1,-0.426310891755406
V785,1,-0.474483418638471
V786,1,-0.529975103992769
V787,1,-0.490784239505175
V788,1,-0.54583918382771
V789,1,-0.471431548300828
V790,1,-0.429334404058423
V791,1,-0.485160441038616
V792,1,-0.478009460319299
V793,1,-0.481761842346771
V794,1,-0.597267463157792
V795,1,-0.498590502478095
V796,1,-0.480124461271302
V797,1,-0.534997192472062
V798,1,-0.505062342607701
V799,1,-0.443865652523186
V800,1,-0.457482132943198
V801,1,-0.502807066134523
V802,1,-0.535987096568746
V803,1,-0.51036805621554
V804,1,-0.491123966534772
V805,1,-0.557971029622834
V806,1,-0.474564955333463
V807,1,-0.435170297185053
V808,1,-0.497263208134811
V809,1,-0.531851788477596
V810,1,-0.516073368414197
V811,1,-0.503640647855335
V812,1,-0.502603924450384
V813,1,-0.575177607527778
V814,1,-0.528387649126074
V815,1,-0.520382334862262
V816,1,-0.560666209546653
V817,1,-0.491884068705119
V818,1,-0.547263906231606
V819,1,-0.525325435270261
V820,1,-0.480218919691822
V821,1,-0.491459134886938
V822,1,-0.50837131095453
V823,1,-0.487504132997529
V824,1,-0.544048903057401
V825,1,-0.535971775652115
V826,1,-0.443578171525616
V827,1,-0.552744097594598
V828,1,-0.531635724859143
V829,1,-0.490049580246776
V830,1,-0.516927367695232
V831,1,-0.419431829553517
V832,1,-0.517439573495267
V833,1,-0.542692806800417
V834,1,-0.521918113788999
V835,1,-0.480110514199026
V836,1,-0.492167362203716
V837,1,-0.441125213634692
V838,1,-0.509343124717205
V839,1,-0.533580047243419
V840,1,-0.524105585181076
V841,1,-0.43794916852697
V842,1,-0.521252820628135
V843,1,-0.510208915058271
V844,1,-0.492671622439673
V845,1,-0.500564576104466
V846,1,-0.493238584656496
V847,1,-0.518017225068803
V848,1,-0.560198195791315
V849,1,-0.439287932807176
V850,1,-0.567231289314663
V851,1,-0.440027602443919
V852,1,-0.481877038899157
V853,1,-0.458819997712311
V854,1,-0.499043305133441
V855,1,-0.514429753110122
V856,1,-0.480953839968123
V857,1,-0.56079459693467
V858,1,-0.465859068988706
V859,1,-0.545675416907869
V860,1,-0.540396938933156
V861,1,-0.512528170380136
V862,1,-0.47128140786694
V863,1,-0.436312997913774
V864,1,-0.51927512483789
V865,1,-0.464659229641029
V866,1,-0.498935907760043
V867,1,-0.475340453164009
V868,1,-0.457448620556804
V869,1,-0.549843930669496
V870,1,-0.515891268335338
V871,1,-0.407126170127071
V872,1,-0.455823921062248
V873,1,-0.477968346254585
V874,1,-0.46234152397426
V875,1,-0.496013935630671
V876,1,-0.486784198336082
V877,1,-0.517312019210024
V878,1,-0.457276974732878
V879,1,-0.489657731649885
V880,1,-0.497780465127775
V881,1,-0.361517724847118
V882,1,-0.392417000546843
V883,1,-0.435082487214515
V884,1,-0.473289592681198
V885,1,-0.448619439265912
V886,1,-0.471112414043745
V887,1,-0.447426495110591
V888,1,-0.474506794069825
V889,1,-0.481013674904133
V890,1,-0.470236192437426
V891,1,-0.442282721015161
V892,1,-0.456229565824955
V893,1,-0.468594872112121
V894,1,-0.502755875587226
V895,1,-0.563740503953056
V896,1,-0.459944064659126
V897,1,-0.513252230705533
V898,1,-0.531748618743151
V899,1,-0.55122610003194
V900,1,-0.484699837721848
V901,1,-0.504911548114293
V902,1,-0.471309042275294
V903,1,-0.458009402951646
V904,1,-0.325266675516289
V905,1,-0.438922060625771
V906,1,-0.47562665745761
V907,1,-0.531829806462156
V908,1,-0.574305288609125
V909,1,-0.525329352596771
V910,1,-0.53376559486442
V911,1,-0.451567893030386
V912,1,-0.469000375322366
V913,1,-0.504717516044252
V914,1,-0.529208633161559
V915,1,-0.45244051213146
V916,1,-0.444439142043407
V917,1,-0.511298853254189
V918,1,-0.507000445002689
V919,1,-0.490800555856325
V920,1,-0.456402036811241
V921,1,-0.470386611237103
V922,1,-0.498785683978895
V923,1,-0.488447480911958
V924,1,-0.524896437598116
V925,1,-0.583942555160263
V926,1,-0.468299052545362
V927,1,-0.450103991761367
V928,1,-0.469527378311369
V929,1,-0.475692134059898
V930,1,-0.467184928324571
V931,1,-0.507367910592819
V932,1,-0.546871775584961
V933,1,-0.516506240775271
V934,1,-0.483735053925798
V935,1,-0.477615276149848
V936,1,-0.508527607613459
V937,1,-0.485383682948708
V938,1,-0.508717796901223
V939,1,-0.51713145082536
V940,1,-0.539396969082375
V941,1,-0.425394087056759
V942,1,-0.493149781982538
V943,1,-0.470396808803272
V944,1,-0.491564543826186
V945,1,-0.499937558156262
V946,1,-0.445254821569947
V947,1,-0.450893676789349
V948,1,-0.510440291633103
V949,1,-0.539057069258149
V950,1,-0.49053046230766
V951,1,-0.475123929193117
V952,1,-0.508221797668611
V953,1,-0.457665993832976
V954,1,-0.463336846491288
V955,1,-0.539963332905685
V956,1,-0.564851882402351
V957,1,-0.46664853286967
V958,1,-0.547534788458194
V959,1,-0.552121719213304
V960,1,-0.539763841108055
V961,1,-0.492519132395458
V962,1,-0.506458512493509
V963,1,-0.491332233040282
V964,1,-0.445377779015416
V965,1,-0.447126883893105
V966,1,-0.525924479632309
V967,1,-0.465804545224643
V968,1,-0.52545085604325
V969,1,-0.460388685035042
V970,1,-0.49905427407802
V971,1,-0.51749972771475
V972,1,-0.505236226090077
V973,1,-0.489513543100074
V974,1,-0.483119590245991
V975,1,-0.518248983133901
V976,1,-0.460568589731935
V977,1,-0.497542542483103
V978,1,-0.506422257981228
V979,1,-0.443625068200689
V980,1,-0.538515194359135
V981,1,-0.47328655505541
V982,1,-0.469718423917811
V983,1,-0.446055162728996
V984,1,-0.461695696321939
V985,1,-0.474886363639087
V986,1,-0.456250688137089
V987,1,-0.423629171501275
V988,1,-0.470195528287448
V989,1,-0.471364277372146
V990,1,-0.49149382764854
V991,1,-0.467249387038677
V992,1,-0.471052594241627
V993,1,-0.447438531405737
V994,1,-0.488820220203891
V995,1,-0.527525339641841
V996,1,-0.473348985912367
V997,1,-0.471822011017707
V998,1,-0.535900038700632
