sim,q,diff
V241,1,-0.474249234159885
V242,1,-0.482734723622045
V243,1,-0.438825109861597
V244,1,-0.491535470771098
V245,1,-0.467702863829729
V246,1,-0.496734118023156
V247,1,-0.534422147237152
V248,1,-0.470808331890154
V249,1,-0.463965435526831
V250,1,-0.503745827531972
V251,1,-0.494261817180288
V252,1,-0.487502488299
V253,1,-0.47299833110057
V254,1,-0.427700655134132
V255,1,-0.484287754063786
V256,1,-0.525204329344362
V257,1,-0.431412770400939
V258,1,-0.393184907258672
V259,1,-0.484405339066356
V260,1,-0.557326074974611
V261,1,-0.385112950871644
V262,1,-0.410412297965252
V263,1,-0.52435465462635
V264,1,-0.454529128058908
V265,1,-0.445437384300448
V266,1,-0.475234871390811
V267,1,-0.472698817950445
V268,1,-0.503847733161578
V269,1,-0.434042812904707
V270,1,-0.494802044520228
V271,1,-0.481995743036904
V272,1,-0.431604889998638
V273,1,-0.47391168317354
V274,1,-0.460771032947875
V275,1,-0.492030536440439
V276,1,-0.492714474937131
V277,1,-0.509128486038549
V278,1,-0.443275333790012
V279,1,-0.548487969959439
V280,1,-0.458202857484878
V281,1,-0.416388672355964
V282,1,-0.56252486170834
V283,1,-0.451611290974682
V284,1,-0.508610218824288
V285,1,-0.494830479626515
V286,1,-0.445214564342464
V287,1,-0.518944154182535
V288,1,-0.503254545021832
V289,1,-0.481110589572239
V290,1,-0.459227055180492
V291,1,-0.503408727906134
V292,1,-0.50645225030587
V293,1,-0.511566880222432
V294,1,-0.516466216687334
V295,1,-0.510161121885531
V296,1,-0.370105306391224
V297,1,-0.47110951631953
V298,1,-0.512721298034876
V299,1,-0.585794232538447
V300,1,-0.514019630568981
V301,1,-0.531163695721617
V302,1,-0.40359671525782
V303,1,-0.479549057682235
V304,1,-0.477847677277239
V305,1,-0.41332555782796
V306,1,-0.461376788792208
V307,1,-0.530786298432844
V308,1,-0.49721747108687
V309,1,-0.50115576845387
V310,1,-0.420862313171497
V311,1,-0.422972310790968
V312,1,-0.455943565125253
V313,1,-0.504955853804887
V314,1,-0.526030301038816
V315,1,-0.482618975700802
V316,1,-0.518871588720458
V317,1,-0.539745212582531
V318,1,-0.473936593595212
V319,1,-0.431751145672351
V320,1,-0.543030280693046
V321,1,-0.508855070630986
V322,1,-0.496806568048029
V323,1,-0.553267604607456
V324,1,-0.521813564274169
V325,1,-0.48179020234106
V326,1,-0.469816478325654
V327,1,-0.527343734153391
V328,1,-0.462039094607462
V329,1,-0.576388747315065
V330,1,-0.551458695949819
