sim,q,diff
V143,1,0.454078863018808
V144,1,0.515054259417582
V145,1,0.5181087743983
V146,1,0.4330543586874
V147,1,0.445392748811855
V148,1,0.415812876921308
V149,1,0.371035341771304
V150,1,0.496114849557642
V151,1,0.446875972474501
V152,1,0.477447362395125
V153,1,0.421981004831238
V154,1,0.455192514086932
V155,1,0.45008225382729
V156,1,0.373321840790013
V157,1,0.376355323439668
V158,1,0.426384437051752
V159,1,0.475158414690412
V160,1,0.41150717316161
V161,1,0.478965299361491
V162,1,0.400971787229935
V163,1,0.419748044504303
V164,1,0.454427332348743
V165,1,0.425402936455072
V166,1,0.460673285340008
V167,1,0.416014487040528
V168,1,0.428422857519507
V169,1,0.430113213626981
V170,1,0.459985196519895
V171,1,0.42531341941978
V172,1,0.515268637458689
V173,1,0.458069677725931
V174,1,0.462262787295515
V175,1,0.38943754016239
V176,1,0.461732066425995
V177,1,0.462913017864793
V178,1,0.414914977510051
V179,1,0.466376775553982
V180,1,0.498806466816021
V181,1,0.447626370121768
V182,1,0.41832476605174
V183,1,0.425845141498144
V184,1,0.347064042750233
V185,1,0.414436974562747
V186,1,0.419629499764568
V187,1,0.422221313883156
V188,1,0.419049976199091
V189,1,0.438714963913498
V190,1,0.401851532802937
V191,1,0.485860218274411
V192,1,0.438781614737806
V193,1,0.50874835437979
V194,1,0.466308310084841
V195,1,0.428729363098739
V196,1,0.412724843321229
V197,1,0.452561646122589
V198,1,0.472891986678533
V199,1,0.477159812815657
V200,1,0.409882027907088
V201,1,0.461260735373088
V202,1,0.477209991494703
V203,1,0.398006317552671
V204,1,0.459682486512733
V205,1,0.438019151026367
V206,1,0.449071500959292
V207,1,0.477641606321129
V208,1,0.42565813921874
V209,1,0.393291069402181
V210,1,0.444255204568876
V211,1,0.431478905486713
V212,1,0.433266593304893
V213,1,0.482602218959386
V214,1,0.494984910274042
V215,1,0.459068323066433
V216,1,0.443575957392085
V217,1,0.473356361634373
V218,1,0.446584347621055
V219,1,0.440105562781113
V220,1,0.456601801101812
V221,1,0.384273201976967
V222,1,0.462924616265596
V223,1,0.418224159182032
V224,1,0.433835705991243
V225,1,0.384379395865167
V226,1,0.412894952136199
V227,1,0.493209371608515
V228,1,0.445758938058049
V229,1,0.449669359593216
V230,1,0.463453416323574
V231,1,0.450953626391367
V232,1,0.396359433068596
V233,1,0.426612579144077
V234,1,0.481411886250527
V235,1,0.417063359756554
V236,1,0.527405888571323
V237,1,0.459900719599517
V238,1,0.427828653413059
V239,1,0.425278909023447
V240,1,0.474307575115731
V241,1,0.421958256382382
V242,1,0.445411948617164
V243,1,0.460301358634027
V244,1,0.4388849867549
V245,1,0.420985273075559
V246,1,0.443155439609299
V247,1,0.433629844759295
V248,1,0.464524741482776
V249,1,0.532311342449319
V250,1,0.452657640942888
V251,1,0.407698665607924
V252,1,0.516607718958923
V253,1,0.446151440480008
V254,1,0.369687565119136
V255,1,0.473790103329293
V256,1,0.471007173371433
V257,1,0.340922266910013
V258,1,0.499737827282118
V259,1,0.498014979980724
V260,1,0.461622079966162
V261,1,0.475472911416773
V262,1,0.442780111818976
V263,1,0.498421899681375
V264,1,0.414944145410971
V265,1,0.460266492418597
V266,1,0.430779718296051
V267,1,0.456238017628962
V268,1,0.480681980801933
V269,1,0.436192489101472
V270,1,0.435929135602066
V271,1,0.375885343709484
V272,1,0.374697569339176
V273,1,0.502209661394446
V274,1,0.456826322242364
V275,1,0.44939830248785
V276,1,0.412208387271207
V277,1,0.408720538471528
V278,1,0.442825508913103
V279,1,0.480522159354123
V280,1,0.467914907410332
V281,1,0.494379420549095
V282,1,0.426513243124191
V283,1,0.450170689579025
V284,1,0.446328206101413
V285,1,0.447635522277992
V286,1,0.471406618530708
V287,1,0.45183340458064
V288,1,0.45363508322211
V289,1,0.42959984890507
V290,1,0.412053164867416
V291,1,0.448035074528221
V292,1,0.477618254126881
V293,1,0.4535363527215
V294,1,0.394858528630735
V295,1,0.428794354611256
V296,1,0.509474841724
V297,1,0.433930026449048
V298,1,0.42661725827972
V299,1,0.438202353892891
V300,1,0.536017215478196
V301,1,0.460012975025066
V302,1,0.403405179190941
V303,1,0.447072075293406
V304,1,0.422885691110352
V305,1,0.373903091502939
V306,1,0.381363276178874
V307,1,0.476883875760265
