iteration,replicate,date,id,generation,time,age,income_type,income,nkids,smoker,smoker30,nmoves,county,county_avg_income,county_gini,county_income_mobility
2,2,2020-09-25 at 11:18:01 CEST,2542,0,36.12120544229867,36.0,2,25304.450643134656,0,false,false,0,8484,50236.46554293304,0.0,0.8887949822584987
2,2,2020-09-25 at 11:18:01 CEST,1926,0,36.293599257252225,36.0,2,39684.44568013062,1,false,false,0,8478,48725.8144945655,0.0,0.8822319858740154
2,2,2020-09-25 at 11:18:01 CEST,1658,0,36.49420146458874,36.0,1,11642.171264420353,1,false,false,1,8476,41418.08455610304,0.0,0.8587436151788651
2,2,2020-09-25 at 11:18:01 CEST,301,0,36.633006084130685,36.0,1,13427.813101967844,1,true,true,0,8462,50186.2399114853,0.0,0.8839928926967239
2,2,2020-09-25 at 11:18:01 CEST,2696,0,36.904817899737054,36.0,2,31988.587235756368,2,false,false,0,8485,53068.5162559983,0.0,0.8752501441853138
2,2,2020-09-25 at 11:18:01 CEST,2854,0,37.51184839415302,37.0,3,99580.09228131331,0,false,false,1,8468,48318.751387025855,0.0,0.8862292514506823
2,2,2020-09-25 at 11:18:01 CEST,1481,0,37.618788552239245,37.0,3,90029.04734414117,1,true,true,0,8473,43421.40387154581,0.0,0.8702531559399121
2,2,2020-09-25 at 11:18:01 CEST,2301,0,38.03505584302442,37.0,2,37032.30626939927,0,false,false,0,8482,45431.691515241975,0.0,0.889410539853318
2,2,2020-09-25 at 11:18:01 CEST,904,0,38.05748120115733,37.0,2,31576.01709289965,0,false,false,1,8481,45235.24729247617,0.0,0.8817691199100383
2,2,2020-09-25 at 11:18:01 CEST,1368,0,38.09296456016552,37.0,3,102349.81432780347,1,true,true,0,8472,47278.974182030535,0.0,0.8844882568793833
2,2,2020-09-25 at 11:18:01 CEST,2930,0,38.50950660916416,38.0,1,11770.613642338934,2,true,true,0,8488,44781.52794368262,0.0,0.8633258721426579
2,2,2020-09-25 at 11:18:01 CEST,236,0,38.67268663876987,38.0,3,92571.3814078867,1,true,true,1,8484,49219.28349372379,0.0,0.8887949822584987
2,2,2020-09-25 at 11:18:01 CEST,8344,1,38.749677108312724,0.0,1,15050.463750441659,0,false,false,0,8476,42293.505800995015,0.0,0.8587436151788651
2,2,2020-09-25 at 11:18:01 CEST,1363,0,38.88302149498096,38.0,3,94196.96973069715,1,false,false,0,8472,47278.974182030535,0.0,0.8844882568793833
2,2,2020-09-25 at 11:18:01 CEST,2840,0,39.045872258230844,39.0,2,40227.94174940083,1,false,false,0,8487,44770.14916033545,0.0,0.8723712261175689
2,2,2020-09-25 at 11:18:01 CEST,787,0,39.057075717623654,39.0,1,15955.920462299322,2,false,false,0,8466,46356.794275257045,0.0,0.897197243649945
2,2,2020-09-25 at 11:18:01 CEST,783,0,39.27615203111103,39.0,2,26545.500890609437,1,false,false,1,8464,50926.49887505045,0.0,0.8571847066618326
2,2,2020-09-25 at 11:18:01 CEST,2679,0,39.304926605640816,39.0,2,29611.34844644878,0,false,false,0,8485,53540.72630487564,0.0,0.8752501441853138
2,2,2020-09-25 at 11:18:01 CEST,2500,0,39.352596907541226,39.0,2,29112.02979390297,1,true,true,0,8484,48983.058696391585,0.0,0.8887949822584987
2,2,2020-09-25 at 11:18:01 CEST,3405,1,39.399908825924435,18.0,1,7483.524580334078,0,false,false,0,8487,44770.14916033545,0.0,0.8723712261175689
2,2,2020-09-25 at 11:18:01 CEST,1777,0,39.97498586251736,39.0,1,6339.99754456447,1,false,false,1,8465,43736.105143720786,0.0,0.8812001781144582
2,2,2020-09-25 at 11:18:01 CEST,6643,1,40.07907134189933,7.0,1,19826.935765141592,0,false,false,0,8486,61019.30320542673,0.0,0.7865619591389283
2,2,2020-09-25 at 11:18:01 CEST,1458,0,40.13334911925905,39.0,2,33840.21936503914,0,false,false,0,8473,42876.36352691188,0.0,0.8729108714963023
2,2,2020-09-25 at 11:18:01 CEST,1424,0,40.20299621330938,40.0,3,90030.16209653502,3,false,false,1,8483,50851.92674071122,0.0,0.8724075346050885
2,2,2020-09-25 at 11:18:01 CEST,2816,0,40.4566815663068,40.0,2,28925.543104180404,3,false,false,0,8487,44895.78635225752,0.0,0.8685655677490949
2,2,2020-09-25 at 11:18:01 CEST,547,0,40.8066521418048,40.0,3,96689.6043748811,0,false,false,1,8469,45218.87489286038,0.0,0.8154958023069777
2,2,2020-09-25 at 11:18:01 CEST,1748,0,40.935731231070534,40.0,3,95898.49516577602,1,true,true,0,8476,40622.06651332223,0.0,0.8214467676109345
2,2,2020-09-25 at 11:18:01 CEST,2399,0,40.95828003568044,40.0,3,99291.09388237818,2,false,false,0,8482,45081.67702294391,0.0,0.8560545085607467
2,2,2020-09-25 at 11:18:01 CEST,2390,0,41.27364962335281,40.0,3,105852.8875566212,0,true,true,0,8482,45428.96861217756,0.0,0.8560545085607467
2,2,2020-09-25 at 11:18:01 CEST,2773,0,41.37123617475625,40.0,2,32107.288061623138,0,true,true,0,8486,60938.517330683964,0.0,0.7865619591389283
2,2,2020-09-25 at 11:18:01 CEST,1837,0,41.57188791474227,41.0,3,91393.10608475498,1,false,false,0,8477,49512.070027671194,0.0,0.871370041640426
2,2,2020-09-25 at 11:18:01 CEST,1793,0,41.80335856683068,41.0,1,2927.5309260671124,1,false,false,1,8478,47453.94659049379,0.0,0.8666317228498038
2,2,2020-09-25 at 11:18:01 CEST,927,0,42.01832629839839,42.0,3,91918.49934078581,1,false,false,0,8468,50008.758915424856,0.0,0.7515933863145053
2,2,2020-09-25 at 11:18:01 CEST,4814,1,42.10765199273515,15.0,1,12109.951006348387,0,false,false,0,8476,39486.60559150248,0.0,0.8214467676109345
2,2,2020-09-25 at 11:18:01 CEST,685,0,42.170109112066854,42.0,1,11475.301933282073,1,true,true,0,8465,44673.81521240555,0.0,0.8287503326049689
2,2,2020-09-25 at 11:18:01 CEST,1747,0,42.218521681930824,42.0,2,35331.42894297943,2,true,true,0,8476,39486.60559150248,0.0,0.8214467676109345
2,2,2020-09-25 at 11:18:01 CEST,408,0,42.24284114606455,42.0,1,12002.570698185482,3,false,false,0,8463,50325.75027683582,0.0,0.8191200150516271
2,2,2020-09-25 at 11:18:01 CEST,1565,0,42.39762518974943,42.0,2,29794.12922117422,1,false,false,0,8474,47868.4984391642,0.0,0.8812000520698865
2,2,2020-09-25 at 11:18:01 CEST,774,0,42.55111677652726,42.0,2,31798.795372266555,1,true,true,0,8466,44293.832110968324,0.0,0.879730696013163
2,2,2020-09-25 at 11:18:01 CEST,1038,0,42.70698486155414,42.0,2,40796.74342068997,1,true,true,0,8469,45029.70841636926,0.0,0.8154958023069777
2,2,2020-09-25 at 11:18:01 CEST,6834,1,42.708001786131945,10.0,3,97525.73602440112,0,false,false,0,8485,53065.836408074865,0.0,0.7902465390922953
2,2,2020-09-25 at 11:18:01 CEST,2206,0,42.746541438362115,42.0,1,9604.435448896085,0,true,true,0,8481,45639.69219357487,0.0,0.8166009643152465
2,2,2020-09-25 at 11:18:01 CEST,73,0,42.825695559462446,42.0,2,33690.10117036685,1,false,false,0,8459,51444.76727467591,0.0,0.883654882133753
2,2,2020-09-25 at 11:18:01 CEST,1683,0,42.87692230787027,42.0,3,108714.34826621058,2,true,true,0,8475,52913.90766771931,0.0,0.8402499252687837
2,2,2020-09-25 at 11:18:01 CEST,2411,0,42.8898660208256,42.0,2,30786.05906880984,0,true,true,0,8483,52116.26265787893,0.0,0.8724075346050885
2,2,2020-09-25 at 11:18:01 CEST,1119,0,42.99348790955509,42.0,2,28725.920839525537,1,false,false,0,8470,48071.70602691703,0.0,0.8861284543923398
2,2,2020-09-25 at 11:18:01 CEST,5185,1,43.079540575218694,15.0,3,95204.24099142608,0,false,false,0,8470,47830.710177163506,0.0,0.8861284543923398
2,2,2020-09-25 at 11:18:01 CEST,2885,0,43.17388851473547,42.0,1,5754.389569946486,1,false,false,1,8483,52841.28836645121,0.0,0.8724075346050885
2,2,2020-09-25 at 11:18:01 CEST,562,0,43.189195697395256,42.0,3,94088.77590063566,1,false,false,0,8464,48306.08459222547,0.0,0.7893254961744967
2,2,2020-09-25 at 11:18:01 CEST,1052,0,43.29854122477869,43.0,2,41076.624355709515,1,true,true,0,8469,45977.468094847136,0.0,0.8154958023069777
2,2,2020-09-25 at 11:18:01 CEST,813,0,43.32862979161055,43.0,3,104289.29414469365,3,true,true,0,8467,46719.91141255138,0.0,0.7660173877711106
2,2,2020-09-25 at 11:18:01 CEST,4804,1,43.465409094815264,16.0,3,100886.83015460172,0,false,false,0,8460,50619.99100947537,0.0,0.8580928786822067
