iteration,replicate,date,id,generation,time,age,income_type,income,nkids,smoker,smoker30,nmoves,county,county_avg_income,county_gini,county_income_mobility
3,2,2020-09-25 at 11:18:08 CEST,1523,0,18.875465349428126,18.0,1,6382.275249819336,0,false,false,0,9039,0.0,0.0,0.0
3,2,2020-09-25 at 11:18:08 CEST,1121,0,19.335626908401846,19.0,2,38838.287044229706,0,true,false,1,9028,52479.88014045255,0.0,0.0
3,2,2020-09-25 at 11:18:08 CEST,3184,1,19.587435546073607,0.0,3,106613.99845855414,0,false,false,0,9048,49830.74673557965,0.0,0.0
3,2,2020-09-25 at 11:18:08 CEST,739,0,21.102982246453045,21.0,2,39311.08739151631,0,false,false,0,9031,42349.28108840356,0.0,0.8839547029164239
3,2,2020-09-25 at 11:18:08 CEST,352,0,21.135459835367854,21.0,1,12445.977061188374,0,false,false,1,9025,52021.623623751424,0.0,0.8993596047637871
3,2,2020-09-25 at 11:18:08 CEST,2167,0,21.14573964950065,21.0,3,90811.7424954114,0,false,false,0,9045,46102.59275452847,0.0,0.9069436448030332
3,2,2020-09-25 at 11:18:08 CEST,2413,0,21.370152592927084,21.0,2,40937.400053676174,0,false,false,0,9048,49181.51653797773,0.0,0.8784645451958606
3,2,2020-09-25 at 11:18:08 CEST,1418,0,21.55121304382261,21.0,1,17428.82865069587,1,false,false,0,9038,45143.353561367185,0.0,0.8985986150788905
3,2,2020-09-25 at 11:18:08 CEST,816,0,21.858747922926504,21.0,1,4712.38664199507,0,false,false,1,9039,51511.1374810251,0.0,0.8825459206881177
3,2,2020-09-25 at 11:18:08 CEST,1947,0,22.313599229266256,22.0,2,34129.52897043744,0,false,false,0,9043,54619.29413167193,0.0,0.8619378254559744
3,2,2020-09-25 at 11:18:08 CEST,94,0,22.445386158492294,22.0,3,106803.9960482386,0,false,false,0,9024,50956.010081613305,0.0,0.8806440076874733
3,2,2020-09-25 at 11:18:08 CEST,1984,0,22.741653829482846,22.0,1,4476.61554476191,1,true,false,0,9043,54619.29413167193,0.0,0.8619378254559744
3,2,2020-09-25 at 11:18:08 CEST,3663,1,22.864526886319425,0.0,1,3534.2422969184795,0,false,false,0,9038,45305.062913776135,0.0,0.8985986150788905
3,2,2020-09-25 at 11:18:08 CEST,2649,0,23.400082972769397,23.0,2,31882.928995867434,0,false,false,0,9050,44246.287701504545,0.0,0.8881617124156156
3,2,2020-09-25 at 11:18:08 CEST,813,0,23.85196824987967,23.0,3,100139.05794395071,0,false,false,0,9032,52412.95400083997,0.0,0.8730831030056234
3,2,2020-09-25 at 11:18:08 CEST,2310,0,24.048502954080902,24.0,3,98319.1260551,0,true,false,0,9047,46929.061627296665,0.0,0.8806197935413568
3,2,2020-09-25 at 11:18:08 CEST,211,0,24.31440557747264,24.0,2,39053.15458730059,0,false,false,0,9026,50401.64663649365,0.0,0.9004603277511221
3,2,2020-09-25 at 11:18:08 CEST,85,0,25.03082858190713,24.0,1,8398.362097216655,2,false,false,0,9024,50763.21638294997,0.0,0.8806440076874733
3,2,2020-09-25 at 11:18:08 CEST,243,0,25.316717813168278,25.0,2,29492.078097732236,0,false,false,0,9026,50439.22143573728,0.0,0.9004603277511221
3,2,2020-09-25 at 11:18:08 CEST,2075,0,25.400177270411223,25.0,3,104026.47608151773,0,false,false,1,9031,41710.54749291425,0.0,0.8839547029164239
3,2,2020-09-25 at 11:18:08 CEST,1142,0,25.69817450287109,25.0,3,94254.00937011786,0,false,false,0,9035,47580.58746024582,0.0,0.8783061960398689
3,2,2020-09-25 at 11:18:08 CEST,1477,0,25.71525498539563,25.0,2,39396.443564003,0,false,false,1,9048,50817.83284116437,0.0,0.8784645451958606
3,2,2020-09-25 at 11:18:08 CEST,43,0,26.002768369771697,25.0,3,91567.72638223453,0,false,false,0,9024,51029.97441053707,0.0,0.8806440076874733
3,2,2020-09-25 at 11:18:08 CEST,2362,0,26.021590824227864,25.0,2,27179.531717873506,1,false,false,0,9047,46597.99250582241,0.0,0.8806197935413568
3,2,2020-09-25 at 11:18:08 CEST,4686,1,26.152447325024905,0.0,1,3365.0925907883543,0,false,false,0,9033,52233.84844058283,0.0,0.880481053799175
3,2,2020-09-25 at 11:18:08 CEST,517,0,26.391259880617497,25.0,3,91825.17866657871,0,true,false,0,9029,43726.113860222344,0.0,0.8921640495299283
3,2,2020-09-25 at 11:18:08 CEST,1656,0,26.82134756310297,26.0,3,104992.4917692335,0,true,false,0,9040,49639.010931901415,0.0,0.8868001640534579
3,2,2020-09-25 at 11:18:08 CEST,1519,0,26.947260469133052,26.0,1,3433.9911800061996,0,false,false,0,9039,51300.34226372886,0.0,0.8825459206881177
3,2,2020-09-25 at 11:18:08 CEST,857,0,27.1022314266742,27.0,1,19029.316876341072,0,false,false,0,9032,52128.78040704993,0.0,0.8730831030056234
3,2,2020-09-25 at 11:18:08 CEST,1913,0,27.16250639159973,27.0,3,96019.7842203194,2,false,false,0,9043,54981.14171188713,0.0,0.8619378254559744
3,2,2020-09-25 at 11:18:08 CEST,5134,1,27.447417315115747,0.0,2,32406.06662558724,0,false,false,0,9038,45598.84673460949,0.0,0.8985986150788905
3,2,2020-09-25 at 11:18:08 CEST,2324,0,27.559716036311066,27.0,3,95843.4764712549,0,false,false,0,9047,46967.974651695986,0.0,0.8806197935413568
3,2,2020-09-25 at 11:18:08 CEST,1758,0,27.631998110963693,27.0,1,14830.813627177897,1,true,false,0,9041,42799.075085640405,0.0,0.8647475174849089
3,2,2020-09-25 at 11:18:08 CEST,1372,0,27.852335244091208,27.0,1,13351.634638941101,1,false,false,1,9051,43186.153094920766,0.0,0.8984802185719635
3,2,2020-09-25 at 11:18:08 CEST,84,0,28.654800498206978,28.0,2,44310.45102733513,2,true,false,1,9049,44480.75797222248,0.0,0.8748128759199946
3,2,2020-09-25 at 11:18:08 CEST,4969,1,28.67971910791708,1.0,1,7137.585682578251,0,false,false,0,9031,38414.45326801349,0.0,0.8839547029164239
3,2,2020-09-25 at 11:18:08 CEST,2407,0,29.111443381794032,28.0,1,18311.94557112021,0,true,false,0,9048,52370.87738429273,0.0,0.8784645451958606
3,2,2020-09-25 at 11:18:08 CEST,1710,0,29.48503304505326,29.0,1,14082.403556407367,0,true,false,0,9041,41216.15722823204,0.0,0.8647475174849089
3,2,2020-09-25 at 11:18:08 CEST,1298,0,29.625447291932918,29.0,1,8423.052395383593,1,false,false,0,9036,48225.11723092775,0.0,0.8875839818080437
3,2,2020-09-25 at 11:18:08 CEST,565,0,29.809177479832258,29.0,2,36728.2606634578,0,false,false,0,9029,41104.13184289876,0.0,0.8921640495299283
3,2,2020-09-25 at 11:18:08 CEST,5813,1,29.846506684374884,0.0,3,91286.14646702091,0,false,false,0,9034,45118.68639338242,0.0,0.8773302258127977
3,2,2020-09-25 at 11:18:08 CEST,298,0,29.974673937699876,29.0,1,9953.254829151485,2,false,false,0,9026,50855.805762789525,0.0,0.9004603277511221
3,2,2020-09-25 at 11:18:08 CEST,2202,0,30.2337938514927,30.0,3,98944.09293198628,1,false,false,0,9046,57320.932221381896,0.0,0.8670538645212168
3,2,2020-09-25 at 11:18:08 CEST,767,0,30.267689618823805,30.0,1,7137.585682578251,3,false,false,0,9031,37279.14999599962,0.0,0.8597682450744937
3,2,2020-09-25 at 11:18:08 CEST,6236,1,30.477597886881444,0.0,3,104823.01898975112,0,false,false,0,9045,44884.0148492787,0.0,0.9089096804235802
3,2,2020-09-25 at 11:18:08 CEST,2732,0,30.642851847837743,30.0,2,28353.5218538805,1,false,false,0,9051,40764.78323456502,0.0,0.8919302920589629
3,2,2020-09-25 at 11:18:08 CEST,2123,0,31.04865781956812,30.0,1,18962.367971826672,0,false,false,0,9045,43454.87295004476,0.0,0.9089096804235802
3,2,2020-09-25 at 11:18:08 CEST,2544,0,31.28407802465486,31.0,1,3050.677043900043,0,true,true,0,9049,44901.68112886003,0.0,0.8650326927987849
3,2,2020-09-25 at 11:18:08 CEST,1068,0,31.409571541766002,31.0,1,9051.69248660904,1,false,false,0,9034,44467.111361028896,0.0,0.8763744736403346
3,2,2020-09-25 at 11:18:08 CEST,6309,1,31.693147390859437,0.0,2,38196.51719547282,0,false,false,0,9028,55403.96789054726,0.0,0.8709044350314546
3,2,2020-09-25 at 11:18:08 CEST,786,0,31.900870852891625,31.0,3,108671.27143318423,0,false,false,0,9031,37747.625961912774,0.0,0.8597682450744937
3,2,2020-09-25 at 11:18:08 CEST,986,0,32.214832162227914,31.0,3,98143.48226914275,1,true,true,0,9033,52591.969583356884,0.0,0.8568496682038844
3,2,2020-09-25 at 11:18:08 CEST,2400,0,32.23656873079975,31.0,3,99357.2282374066,2,false,false,0,9048,52059.02912366311,0.0,0.8663818710911004
3,2,2020-09-25 at 11:18:08 CEST,2483,0,32.32030097122523,31.0,3,92130.50606815948,1,false,false,0,9048,52059.02912366311,0.0,0.8663818710911004
3,2,2020-09-25 at 11:18:08 CEST,1672,0,32.40626346679408,32.0,1,8640.159531402142,1,true,true,0,9040,49609.965937085115,0.0,0.8853852307510808
3,2,2020-09-25 at 11:18:08 CEST,6841,1,32.58634395262126,0.0,3,102786.80770063997,0,false,false,0,9032,54323.65683759182,0.0,0.8663229725708891
3,2,2020-09-25 at 11:18:08 CEST,2274,0,32.59046847499508,32.0,3,105432.57865595975,1,false,false,1,9032,54323.65683759182,0.0,0.8663229725708891
3,2,2020-09-25 at 11:18:08 CEST,155,0,33.259969670802604,33.0,2,25466.15161850338,2,false,false,0,9025,55427.388255132784,0.0,0.90237138943946
3,2,2020-09-25 at 11:18:08 CEST,641,0,33.32873345795703,33.0,3,94294.54709396287,1,false,false,0,9030,44316.34526615995,0.0,0.8953019504093598
3,2,2020-09-25 at 11:18:08 CEST,7105,1,33.51982914734407,0.0,1,11729.890008335351,0,false,false,0,9052,52723.65282186626,0.0,0.8438112579521669
3,2,2020-09-25 at 11:18:08 CEST,259,0,33.55477620016846,33.0,2,44921.53701930914,0,false,false,0,9026,50695.22045854116,0.0,0.9010558444004733
3,2,2020-09-25 at 11:18:08 CEST,7397,1,34.057906529957485,0.0,1,4837.492276544071,0,false,false,0,9050,39200.911310756426,0.0,0.8878609123342935
3,2,2020-09-25 at 11:18:08 CEST,1097,0,34.49575788273715,34.0,1,19947.56717635184,0,true,true,0,9034,43480.48931620795,0.0,0.8763744736403346
3,2,2020-09-25 at 11:18:08 CEST,7598,1,34.53466910232203,0.0,1,14593.944328884978,0,false,false,0,9026,50503.63094582822,0.0,0.9010558444004733
3,2,2020-09-25 at 11:18:08 CEST,7419,1,34.59953641700639,0.0,3,94450.45881337918,0,false,false,0,9037,48382.32067587692,0.0,0.8752759804963695
3,2,2020-09-25 at 11:18:08 CEST,2269,0,34.709721043618025,34.0,3,96477.11205417127,0,true,true,0,9046,58323.66830692465,0.0,0.8670538645212168
3,2,2020-09-25 at 11:18:08 CEST,7495,1,34.71763397528489,0.0,1,2635.982526037359,0,false,false,0,9029,40270.87561565566,0.0,0.8850915870698597
3,2,2020-09-25 at 11:18:08 CEST,588,0,35.668711344349376,35.0,3,90930.80995544995,1,false,false,1,9027,47348.0034361168,0.0,0.8806271229668151
3,2,2020-09-25 at 11:18:08 CEST,7969,1,35.674183561543,0.0,3,108958.514883353,0,false,false,0,9048,50618.73707571218,0.0,0.8663818710911004
3,2,2020-09-25 at 11:18:08 CEST,7715,1,35.818316293181645,0.0,1,9463.676443251985,0,false,false,0,9051,37757.7854515738,0.0,0.8919302920589629
3,2,2020-09-25 at 11:18:08 CEST,1789,0,35.89204896681882,35.0,2,33451.14734615606,0,false,false,3,9031,35964.15068036376,0.0,0.8597682450744937
3,2,2020-09-25 at 11:18:08 CEST,473,0,36.25143135617892,36.0,2,37054.35728034193,1,false,false,0,9028,55877.062921163066,0.0,0.8709044350314546
3,2,2020-09-25 at 11:18:08 CEST,8121,1,36.318739209842676,0.0,1,7130.792167108018,0,false,false,0,9050,38824.932007204516,0.0,0.8878609123342935
3,2,2020-09-25 at 11:18:08 CEST,1255,0,36.606751022923916,36.0,3,92826.36538158121,3,false,false,0,9036,52100.630260325815,0.0,0.886212005778388
3,2,2020-09-25 at 11:18:08 CEST,330,0,36.658766403874495,36.0,2,30639.708564772187,0,true,true,2,9034,41873.02953973457,0.0,0.8763744736403346
3,2,2020-09-25 at 11:18:08 CEST,8265,1,37.218832005373166,0.0,3,98019.94825347138,0,false,false,0,9026,52695.630478355895,0.0,0.9010558444004733
3,2,2020-09-25 at 11:18:08 CEST,543,0,37.28422579739302,37.0,1,2706.0994995394185,0,false,false,0,9029,39407.94617723056,0.0,0.8850915870698597
3,2,2020-09-25 at 11:18:08 CEST,1796,0,37.384851250696464,37.0,2,25142.58457748136,1,false,false,1,9042,62651.32919471639,0.0,0.872193897518246
3,2,2020-09-25 at 11:18:08 CEST,1109,0,37.687194307866235,37.0,3,97398.39299151453,0,false,false,0,9035,44095.80755898212,0.0,0.8801485344492288
3,2,2020-09-25 at 11:18:08 CEST,2020,0,37.76525362933807,37.0,1,8769.401285298629,1,false,false,0,9044,51134.646108599234,0.0,0.8767454441326379
3,2,2020-09-25 at 11:18:08 CEST,2098,0,38.062514215652726,37.0,2,26353.301153579247,0,false,false,2,9048,49046.48347724301,0.0,0.8663818710911004
3,2,2020-09-25 at 11:18:08 CEST,1193,0,38.13379895546868,37.0,2,43955.84533003725,2,false,false,0,9035,43536.00469191768,0.0,0.8801485344492288
3,2,2020-09-25 at 11:18:08 CEST,470,0,38.168422284304015,37.0,2,44501.655870426956,0,false,false,0,9028,55827.54023743949,0.0,0.8709044350314546
3,2,2020-09-25 at 11:18:08 CEST,2945,0,38.29626129874244,37.0,1,6310.948335573729,0,false,false,0,9053,52492.7569054502,0.0,0.8779425455511134
3,2,2020-09-25 at 11:18:08 CEST,248,0,38.394869391161976,37.0,3,109949.97875855364,0,false,false,0,9026,52926.550970674376,0.0,0.9010558444004733
3,2,2020-09-25 at 11:18:08 CEST,1968,0,38.54859054093521,38.0,3,94677.4611558187,0,false,false,0,9043,61367.919687835856,0.0,0.8584205416995265
3,2,2020-09-25 at 11:18:08 CEST,720,0,38.578997990895424,38.0,2,31264.243852048057,1,false,false,0,9031,34722.59658179214,0.0,0.8597682450744937
3,2,2020-09-25 at 11:18:08 CEST,8374,1,38.596955876555754,0.0,3,91675.54263280274,0,false,false,0,9024,53874.39973822098,0.0,0.8768344618305476
3,2,2020-09-25 at 11:18:08 CEST,192,0,38.80267180480037,38.0,1,8417.869167812312,0,false,false,0,9025,57206.6380998054,0.0,0.90237138943946
3,2,2020-09-25 at 11:18:08 CEST,5055,1,38.831086873802946,11.0,2,30504.232938121244,0,false,false,0,9032,54947.58303064424,0.0,0.8663229725708891
3,2,2020-09-25 at 11:18:08 CEST,8332,1,38.8747765732331,0.0,2,35618.56135410644,0,false,false,0,9047,44528.745570220555,0.0,0.8788440243847109
3,2,2020-09-25 at 11:18:08 CEST,33,0,39.63630711100133,39.0,1,19474.557969856727,0,false,false,1,9035,43348.122770375856,0.0,0.8801485344492288
3,2,2020-09-25 at 11:18:08 CEST,1967,0,40.42908576172794,40.0,3,90241.96179649659,1,false,false,0,9043,61677.874300431395,0.0,0.7847737047549057
3,2,2020-09-25 at 11:18:08 CEST,675,0,40.54413823858634,40.0,2,29878.852679906893,0,false,false,0,9030,39833.59513463386,0.0,0.8643853380866913
3,2,2020-09-25 at 11:18:08 CEST,1696,0,40.57827041049071,40.0,2,38870.15838868711,2,false,false,0,9040,45253.21914434865,0.0,0.8170573905552277
3,2,2020-09-25 at 11:18:08 CEST,8712,1,40.719415219904704,0.0,2,39726.87637429611,0,false,false,0,9032,55476.93398959894,0.0,0.8337194509556533
3,2,2020-09-25 at 11:18:08 CEST,2696,0,40.8448675672451,40.0,1,6678.661239637116,1,false,false,0,9050,37152.09980149576,0.0,0.8041878826385336
3,2,2020-09-25 at 11:18:08 CEST,2713,0,40.92001149148846,40.0,1,2722.501889834585,2,false,false,0,9051,35893.34382674609,0.0,0.8666975989298049
3,2,2020-09-25 at 11:18:08 CEST,64,0,41.275128057019636,40.0,1,5398.072060630006,0,true,true,0,9024,52123.725425221535,0.0,0.8243951725348637
3,2,2020-09-25 at 11:18:08 CEST,381,0,41.65858285827869,41.0,1,6338.508398900866,0,false,false,0,9027,47001.21269895117,0.0,0.8214355597316837
3,2,2020-09-25 at 11:18:08 CEST,528,0,41.68547073046331,41.0,2,28534.10888530952,0,false,false,0,9029,37569.876998613785,0.0,0.8019599366552294
3,2,2020-09-25 at 11:18:08 CEST,4926,1,42.059689796373824,15.0,1,13351.634638941101,0,false,false,0,9051,35294.66158029105,0.0,0.8666975989298049
3,2,2020-09-25 at 11:18:08 CEST,1405,0,42.252318778992546,42.0,2,37609.4193211633,0,false,false,0,9038,36769.79205864734,0.0,0.8605345703684283
3,2,2020-09-25 at 11:18:08 CEST,2589,0,42.32026332337927,42.0,2,35236.97411507243,0,false,false,1,9045,37613.88806625373,0.0,0.8620411219913762
3,2,2020-09-25 at 11:18:08 CEST,5065,1,42.32901933148676,15.0,1,9525.662295105463,0,false,false,1,9048,49896.946238758086,0.0,0.7712980073839697
3,2,2020-09-25 at 11:18:08 CEST,2928,0,42.67871215106344,42.0,1,13876.542498535753,1,false,false,1,9033,54406.02255721361,0.0,0.7870585688517723
3,2,2020-09-25 at 11:18:08 CEST,2217,0,42.85933561733043,42.0,1,739.9602755688828,3,false,false,1,9041,35013.90066619623,0.0,0.7168283283769561
3,2,2020-09-25 at 11:18:08 CEST,4870,1,42.93375822309939,16.0,2,39203.276177759166,0,false,false,0,9036,55526.108160610245,0.0,0.831928761219721
3,2,2020-09-25 at 11:18:08 CEST,350,0,43.267351580574996,43.0,3,92063.61252747953,2,true,true,0,9027,48142.25959139115,0.0,0.8214355597316837
3,2,2020-09-25 at 11:18:08 CEST,8946,1,43.62624320557177,0.0,3,104504.63266330498,0,false,false,0,9033,54161.23278580751,0.0,0.7870585688517723
3,2,2020-09-25 at 11:18:08 CEST,2879,0,43.80349736719936,43.0,1,7237.10831848477,1,true,true,0,9052,51222.48180537867,0.0,0.7000764656437991
3,2,2020-09-25 at 11:18:08 CEST,559,0,44.050621800382324,43.0,1,4747.992406106394,0,false,false,0,9029,36020.74585174784,0.0,0.8019599366552294
3,2,2020-09-25 at 11:18:08 CEST,1439,0,44.418996424389434,44.0,3,107881.88736716117,0,false,false,1,9028,57961.549138045855,0.0,0.8083196631638812
3,2,2020-09-25 at 11:18:08 CEST,2986,0,44.55556918839857,44.0,2,38193.68028616191,2,false,false,1,9051,33819.722730738664,0.0,0.8666975989298049
3,2,2020-09-25 at 11:18:08 CEST,2029,0,44.63674751765538,44.0,1,3392.867582563397,0,true,true,0,9044,55836.30848653889,0.0,0.7845057767542335
3,2,2020-09-25 at 11:18:08 CEST,2105,0,45.00406776312141,45.0,2,34980.281417350445,1,false,false,1,9032,57084.743925420444,0.0,0.8337194509556533
3,2,2020-09-25 at 11:18:08 CEST,3842,1,45.02488949399403,22.0,2,31440.897032510435,0,false,false,0,9043,65217.658708031355,0.0,0.7847737047549057
3,2,2020-09-25 at 11:18:08 CEST,1110,0,45.24467452183197,45.0,1,5103.95946609088,0,true,true,1,9029,35424.7047964087,0.0,0.8019599366552294
3,2,2020-09-25 at 11:18:08 CEST,878,0,45.379036718536916,45.0,3,99707.6136111175,0,false,false,0,9032,57084.743925420444,0.0,0.8337194509556533
3,2,2020-09-25 at 11:18:08 CEST,705,0,45.395812867517684,45.0,1,3107.5454440504877,1,true,true,0,9031,31385.979678364736,0.0,0.7941268047118156
3,2,2020-09-25 at 11:18:08 CEST,1807,0,45.40267163985186,45.0,3,95949.5583036679,2,false,false,0,9042,64193.73788960549,0.0,0.8177619971798012
3,2,2020-09-25 at 11:18:08 CEST,4987,1,45.43954818179788,18.0,1,13927.229320428283,0,true,false,0,9045,35631.78648496202,0.0,0.8620411219913762
3,2,2020-09-25 at 11:18:08 CEST,737,0,45.44439053464556,45.0,3,100086.62728781867,1,false,false,2,9046,58114.59924442142,0.0,0.8474470998977668
3,2,2020-09-25 at 11:18:08 CEST,1540,0,45.45638861985196,45.0,3,108161.83659033256,1,false,false,0,9039,64949.38030888235,0.0,0.7786903742783221
3,2,2020-09-25 at 11:18:08 CEST,3474,1,45.49965384629874,24.0,2,41140.95271512001,0,true,false,0,9034,38037.630984634845,0.0,0.7973021653265642
3,2,2020-09-25 at 11:18:08 CEST,428,0,45.661421201906705,45.0,2,36957.99501041367,1,false,false,0,9028,57435.849845143566,0.0,0.8083196631638812
3,2,2020-09-25 at 11:18:08 CEST,2311,0,45.708858224557794,45.0,1,19254.88674486954,0,true,true,1,9027,49691.984444986,0.0,0.8214355597316837
3,2,2020-09-25 at 11:18:08 CEST,2611,0,45.840074617615464,45.0,1,18811.321755026012,0,false,false,0,9050,34504.93670965188,0.0,0.8041878826385336
3,2,2020-09-25 at 11:18:08 CEST,4526,1,45.953012623577436,20.0,1,777.503588505819,0,true,false,0,9051,33980.02470908849,0.0,0.8666975989298049
3,2,2020-09-25 at 11:18:08 CEST,1714,0,46.10485737615373,45.0,2,30973.140966528164,2,true,true,1,9040,41114.68632680316,0.0,0.8170573905552277
3,2,2020-09-25 at 11:18:08 CEST,1892,0,46.21682080611063,46.0,3,97804.25571436554,0,false,false,0,9042,65026.732597675145,0.0,0.8177619971798012
3,2,2020-09-25 at 11:18:08 CEST,607,0,46.43711289502462,46.0,2,39772.11381956305,0,false,false,0,9030,36162.579369425934,0.0,0.8643853380866913
3,2,2020-09-25 at 11:18:08 CEST,124,0,46.54322127055124,46.0,1,14980.959667696767,1,false,false,1,9043,64500.52358750518,0.0,0.7847737047549057
3,2,2020-09-25 at 11:18:08 CEST,1781,0,46.617466249108894,46.0,3,99820.21253665973,0,false,false,0,9041,34376.958537966624,0.0,0.7168283283769561
3,2,2020-09-25 at 11:18:08 CEST,5032,1,46.658274438364984,19.0,1,4014.849151188915,0,true,false,0,9030,36162.579369425934,0.0,0.8643853380866913
3,2,2020-09-25 at 11:18:08 CEST,2333,0,46.841207847308546,46.0,1,8455.749754460716,0,false,false,1,9024,51567.005650055595,0.0,0.8243951725348637
3,2,2020-09-25 at 11:18:08 CEST,2738,0,46.89147507430532,46.0,3,104551.75812934682,0,false,false,1,9027,49456.395031080574,0.0,0.8214355597316837
3,2,2020-09-25 at 11:18:08 CEST,534,0,46.98919181225653,46.0,3,97356.33395064749,1,false,false,0,9029,35940.183938610426,0.0,0.8019599366552294
3,2,2020-09-25 at 11:18:08 CEST,2808,0,47.05792911974593,46.0,1,11361.339498346475,0,true,true,0,9052,48415.57635949336,0.0,0.7000764656437991
3,2,2020-09-25 at 11:18:08 CEST,856,0,47.146934807367444,46.0,3,91348.21867726234,1,true,true,0,9032,57674.68438105119,0.0,0.8337194509556533
3,2,2020-09-25 at 11:18:08 CEST,5754,1,47.25111646307665,18.0,3,95164.12194346481,0,false,false,0,9042,65951.70674801944,0.0,0.8177619971798012
3,2,2020-09-25 at 11:18:08 CEST,88,0,47.25840669429369,46.0,1,10269.713257726009,1,false,false,1,9027,49131.28799803689,0.0,0.8214355597316837
