iteration,replicate,time,county,avg_age, avg_income, avg_zincome,gini,income_mobility,z_income_mobility,population
1,1,31.0,1,20.67295597484277,45361.56796935898,-0.05553381765090134,0.0,0.8884043381957671,0.40773540847773226,159
1,1,31.0,2,19.875739644970412,41929.08023872532,-0.14549347488863223,0.0,0.8716208829096925,-0.8842986852201787,169
1,1,31.0,3,20.84180790960452,49449.720978599136,0.05160970981591105,0.0,0.8829074282675117,-0.015431032295959818,177
1,1,31.0,4,21.43030303030303,46385.432720780336,-0.028700066353367498,0.0,0.8875035259450544,0.3383885356137611,165
1,1,31.0,5,19.205555555555556,45454.82723329428,-0.053089651181495175,0.0,0.8638346522777263,-1.4837029953828411,180
1,1,31.0,6,20.82634730538922,43332.766089884455,-0.10870525947484638,0.0,0.8695928165232703,-1.040424516932223,167
1,1,31.0,7,20.891304347826086,46909.54265037524,-0.014964037757995105,0.0,0.8889829615524242,0.4522793412655837,138
1,1,31.0,8,20.779141104294478,52431.55432711594,0.12975848324884257,0.0,0.8918528234531805,0.6732087837897581,163
1,1,31.0,9,19.378947368421052,47477.95682122459,-6.68704579280239E-5,0.0,0.8627245914565316,-1.5691583681064687,190
1,1,31.0,10,21.11242603550296,50804.605858930154,0.08711893490166597,0.0,0.875098230485805,-0.6166034134543633,169
1,1,31.0,11,21.269662921348313,44961.05092559878,-0.06603068721083583,0.0,0.883374453576677,0.0205217921836365,178
1,1,31.0,12,20.28,49957.78439413205,0.06492518660799663,0.0,0.9010866336119927,1.3840515355691392,150
1,1,31.0,13,21.393939393939394,49762.88988659937,0.059817333508134465,0.0,0.8743396579091807,-0.6750003058008492,132
1,1,31.0,14,20.283783783783782,37541.52190251562,-0.26048390603086097,0.0,0.847146577327922,-2.7683944624148427,148
1,1,31.0,15,21.115384615384617,45692.78261986752,-0.046853245782881116,0.0,0.8841352517771777,0.07909001885186501,156
1,1,31.0,16,20.41780821917808,43747.3796179034,-0.09783894507149501,0.0,0.8788573453155711,-0.32721696475252565,146
1,1,31.0,17,21.220588235294116,40663.41329029222,-0.17866444993452063,0.0,0.882785204462274,-0.024840139106018073,136
1,1,31.0,18,20.12154696132597,43659.887970131495,-0.10013195214461064,0.0,0.8850137362568684,0.146718041758844,181
1,1,31.0,19,21.115853658536587,49171.95135720634,0.04432984113392228,0.0,0.8898728658769773,0.5207864935684758,164
1,1,31.0,20,19.917910447761194,49435.91048551281,0.05124776031402571,0.0,0.8927310720468337,0.7408186475752928,134
1,1,31.0,21,19.40828402366864,46725.11966043113,-0.01979745021685517,0.0,0.8959031557762392,0.9850139134843899,169
