iteration,replicate,time,id,age,generation,county,average_income,income_mobility,gini
2,2,18.03047327206079,3132,0.0,1,8470,0.0,0.0,0.0
2,2,18.03054995879674,2049,18.0,0,8466,0.0,0.0,0.0
2,2,18.03514833093909,851,18.0,0,8472,0.0,0.0,0.0
2,2,18.03663609993185,2772,18.0,0,8467,0.0,0.0,0.0
2,2,18.036646520768837,211,18.0,0,8481,0.0,0.0,0.0
2,2,18.036760753803353,1006,18.0,0,8487,0.0,0.0,0.0
2,2,18.038067958408455,2425,18.0,0,8475,0.0,0.0,0.0
2,2,18.04696864039886,141,18.0,0,8470,0.0,0.0,0.0
2,2,18.049159037917573,48,18.0,0,8478,0.0,0.0,0.0
2,2,18.04926816851801,1387,18.0,0,8465,0.0,0.0,0.0
2,2,18.04999823992593,1880,18.0,0,8471,0.0,0.0,0.0
2,2,18.05419063178598,2039,18.0,0,8488,0.0,0.0,0.0
2,2,18.057494839184706,1128,18.0,0,8471,0.0,0.0,0.0
2,2,18.059996165246236,2049,18.0,0,8468,0.0,0.0,0.0
2,2,18.06379030908728,1499,18.0,0,8461,0.0,0.0,0.0
2,2,18.067641548661044,2192,18.0,0,8484,0.0,0.0,0.0
2,2,18.06932167782248,2570,18.0,0,8473,0.0,0.0,0.0
2,2,18.070609593015863,79,18.0,0,8474,0.0,0.0,0.0
2,2,18.07205013729238,560,18.0,0,8488,0.0,0.0,0.0
2,2,18.08438620770032,1079,18.0,0,8461,0.0,0.0,0.0
2,2,18.08438620770032,3122,0.0,1,8461,0.0,0.0,0.0
2,2,18.090744446332256,2576,18.0,0,8472,0.0,0.0,0.0
2,2,18.092007702868525,510,18.0,0,8481,0.0,0.0,0.0
2,2,18.094812415525404,2464,18.0,0,8481,0.0,0.0,0.0
2,2,18.097481196319517,476,18.0,0,8486,0.0,0.0,0.0
2,2,18.0976755502991,539,18.0,0,8459,0.0,0.0,0.0
2,2,18.104928286040867,1451,18.0,0,8470,0.0,0.0,0.0
2,2,18.11025786085117,1914,18.0,0,8480,0.0,0.0,0.0
2,2,18.122948110068226,3134,0.0,1,8481,0.0,0.0,0.0
2,2,18.126793733369496,1767,18.0,0,8471,0.0,0.0,0.0
2,2,18.1269052443676,2200,18.0,0,8460,0.0,0.0,0.0
2,2,18.13726651953548,1420,18.0,0,8483,0.0,0.0,0.0
2,2,18.13748510531161,2293,18.0,0,8466,0.0,0.0,0.0
2,2,18.13810173981113,1697,18.0,0,8482,0.0,0.0,0.0
2,2,18.140286575414404,1321,18.0,0,8478,0.0,0.0,0.0
2,2,18.144271140106603,1414,18.0,0,8475,0.0,0.0,0.0
2,2,18.147711764480572,2482,18.0,0,8473,0.0,0.0,0.0
2,2,18.147895205804726,1916,18.0,0,8464,0.0,0.0,0.0
2,2,18.150588715611402,1390,18.0,0,8459,0.0,0.0,0.0
2,2,18.1515874899507,819,18.0,0,8477,0.0,0.0,0.0
2,2,18.152141208771816,515,18.0,0,8486,0.0,0.0,0.0
2,2,18.154059643042324,143,18.0,0,8480,0.0,0.0,0.0
2,2,18.159387969065193,2886,18.0,0,8470,0.0,0.0,0.0
2,2,18.15953631199998,2398,18.0,0,8471,0.0,0.0,0.0
2,2,18.16344592325138,2334,18.0,0,8463,0.0,0.0,0.0
2,2,18.17428493943849,2136,18.0,0,8466,0.0,0.0,0.0
2,2,18.175787200711806,1781,18.0,0,8482,0.0,0.0,0.0
2,2,18.177324487241613,1492,18.0,0,8464,0.0,0.0,0.0
2,2,18.180513235489563,327,18.0,0,8459,0.0,0.0,0.0
2,2,18.183156939748045,2304,18.0,0,8473,0.0,0.0,0.0
2,2,18.184184251689018,2618,18.0,0,8473,0.0,0.0,0.0
2,2,18.18626678131723,59,18.0,0,8477,0.0,0.0,0.0
2,2,18.188440912742525,1797,18.0,0,8483,0.0,0.0,0.0
2,2,18.192654410728352,2562,18.0,0,8464,0.0,0.0,0.0
2,2,18.19860584572541,667,18.0,0,8471,0.0,0.0,0.0
2,2,18.19944270825616,640,18.0,0,8483,0.0,0.0,0.0
2,2,18.20133182373627,2104,18.0,0,8468,0.0,0.0,0.0
2,2,18.20523382070594,1402,18.0,0,8472,0.0,0.0,0.0
2,2,18.210378406447415,1781,18.0,0,8484,0.0,0.0,0.0
2,2,18.21249021933644,3136,0.0,1,8460,0.0,0.0,0.0
2,2,18.21742497998569,1093,18.0,0,8463,0.0,0.0,0.0
2,2,18.217798349243523,1848,18.0,0,8484,0.0,0.0,0.0
2,2,18.220464501069582,1553,18.0,0,8462,0.0,0.0,0.0
2,2,18.229956429126734,2066,18.0,0,8464,0.0,0.0,0.0
2,2,18.23140476985656,902,18.0,0,8479,0.0,0.0,0.0
2,2,18.232465250067328,3138,0.0,1,8486,0.0,0.0,0.0
2,2,18.234804265883696,3140,0.0,1,8470,0.0,0.0,0.0
2,2,18.236825457631383,3142,0.0,1,8479,0.0,0.0,0.0
2,2,18.237830560385323,300,18.0,0,8465,0.0,0.0,0.0
2,2,18.241469725425087,2374,18.0,0,8464,0.0,0.0,0.0
2,2,18.24708400768951,645,18.0,0,8462,0.0,0.0,0.0
2,2,18.247890877988205,2713,18.0,0,8475,0.0,0.0,0.0
2,2,18.248181775319292,683,18.0,0,8483,0.0,0.0,0.0
2,2,18.25252445780184,1793,18.0,0,8478,0.0,0.0,0.0
2,2,18.25552004150617,747,18.0,0,8481,0.0,0.0,0.0
2,2,18.257022487798526,2967,18.0,0,8468,0.0,0.0,0.0
2,2,18.257540382969715,3144,0.0,1,8487,0.0,0.0,0.0
2,2,18.258809311404587,2870,18.0,0,8462,0.0,0.0,0.0
2,2,18.26119492412154,1778,18.0,0,8479,0.0,0.0,0.0
2,2,18.26169934865138,99,18.0,0,8471,0.0,0.0,0.0
2,2,18.265442531709397,2245,18.0,0,8476,0.0,0.0,0.0
2,2,18.27746920082624,438,18.0,0,8482,0.0,0.0,0.0
2,2,18.284552093705134,1591,18.0,0,8481,0.0,0.0,0.0
2,2,18.289721876147528,1253,18.0,0,8464,0.0,0.0,0.0
2,2,18.29805434218936,411,18.0,0,8481,0.0,0.0,0.0
2,2,18.303696715133366,2844,18.0,0,8469,0.0,0.0,0.0
2,2,18.305200410156335,2688,18.0,0,8482,0.0,0.0,0.0
2,2,18.305431596444713,2511,18.0,0,8468,0.0,0.0,0.0
2,2,18.30782282523173,2013,18.0,0,8483,0.0,0.0,0.0
2,2,18.31110004754289,385,18.0,0,8480,0.0,0.0,0.0
2,2,18.31273290748827,2906,18.0,0,8474,0.0,0.0,0.0
2,2,18.315468151646623,642,18.0,0,8464,0.0,0.0,0.0
2,2,18.322466269261664,3146,0.0,1,8484,0.0,0.0,0.0
2,2,18.32880770837138,493,18.0,0,8482,0.0,0.0,0.0
2,2,18.34079689839963,2555,18.0,0,8475,0.0,0.0,0.0
2,2,18.342398452998598,2979,18.0,0,8479,0.0,0.0,0.0
2,2,18.351481290988772,1018,18.0,0,8473,0.0,0.0,0.0
2,2,18.357288571454156,41,18.0,0,8486,0.0,0.0,0.0
2,2,18.35744280920007,1849,18.0,0,8487,0.0,0.0,0.0
2,2,18.362375807697173,231,18.0,0,8475,0.0,0.0,0.0
2,2,18.36395813385193,580,18.0,0,8478,0.0,0.0,0.0
2,2,18.367658715454777,536,18.0,0,8470,0.0,0.0,0.0
2,2,18.37004143451718,1221,18.0,0,8472,0.0,0.0,0.0
2,2,18.37004143451718,3037,1.0,1,8472,0.0,0.0,0.0
2,2,18.373365684710187,619,18.0,0,8488,0.0,0.0,0.0
2,2,18.3742635433638,1292,18.0,0,8470,0.0,0.0,0.0
2,2,18.375074420747573,2616,18.0,0,8482,0.0,0.0,0.0
2,2,18.37731651608615,2885,18.0,0,8483,0.0,0.0,0.0
2,2,18.37731651608615,3093,0.0,1,8483,0.0,0.0,0.0
2,2,18.377939296688286,850,18.0,0,8465,0.0,0.0,0.0
2,2,18.37945061819025,1620,18.0,0,8469,0.0,0.0,0.0
2,2,18.3813250696571,1739,18.0,0,8461,0.0,0.0,0.0
2,2,18.384674225388554,669,18.0,0,8479,0.0,0.0,0.0
2,2,18.388044144926617,692,18.0,0,8470,0.0,0.0,0.0
2,2,18.388088934744584,2616,18.0,0,8485,0.0,0.0,0.0
2,2,18.38809220757636,1923,18.0,0,8471,0.0,0.0,0.0
2,2,18.3906856392547,2537,18.0,0,8478,0.0,0.0,0.0
2,2,18.39337899481016,3148,0.0,1,8470,0.0,0.0,0.0
2,2,18.39780258583567,2701,18.0,0,8461,0.0,0.0,0.0
2,2,18.397962189677223,303,18.0,0,8486,0.0,0.0,0.0
2,2,18.402057455354942,1999,18.0,0,8460,0.0,0.0,0.0
2,2,18.40423983885505,604,18.0,0,8473,0.0,0.0,0.0
2,2,18.40690108528979,3150,0.0,1,8482,0.0,0.0,0.0
2,2,18.41238294732682,3152,0.0,1,8477,0.0,0.0,0.0
2,2,18.414940706303863,1142,18.0,0,8471,0.0,0.0,0.0
2,2,18.41636890157353,323,18.0,0,8473,0.0,0.0,0.0
2,2,18.416796731668402,1582,18.0,0,8465,0.0,0.0,0.0
2,2,18.421495244875853,1564,18.0,0,8466,0.0,0.0,0.0
2,2,18.421972607280832,444,18.0,0,8485,0.0,0.0,0.0
2,2,18.425463695359788,2619,18.0,0,8486,0.0,0.0,0.0
2,2,18.428783765276158,19,18.0,0,8481,0.0,0.0,0.0
2,2,18.429130438060838,545,18.0,0,8469,0.0,0.0,0.0
2,2,18.430894972220013,401,18.0,0,8481,0.0,0.0,0.0
2,2,18.433838779949497,3154,0.0,1,8479,0.0,0.0,0.0
2,2,18.43952954495828,1496,18.0,0,8487,0.0,0.0,0.0
2,2,18.44023007077306,1777,18.0,0,8465,0.0,0.0,0.0
2,2,18.446606262657244,3156,0.0,1,8478,0.0,0.0,0.0
2,2,18.451021373036735,1650,18.0,0,8464,0.0,0.0,0.0
2,2,18.455238647644816,1503,18.0,0,8475,0.0,0.0,0.0
2,2,18.456832789714486,2763,18.0,0,8487,0.0,0.0,0.0
2,2,18.45779785864806,2045,18.0,0,8472,0.0,0.0,0.0
2,2,18.458142710690957,2700,18.0,0,8466,0.0,0.0,0.0
2,2,18.458953532078453,2223,18.0,0,8465,0.0,0.0,0.0
2,2,18.46141840246078,1600,18.0,0,8459,0.0,0.0,0.0
2,2,18.463455033054473,9,18.0,0,8465,0.0,0.0,0.0
2,2,18.464049162169548,1741,18.0,0,8484,0.0,0.0,0.0
2,2,18.46490539428429,2330,18.0,0,8462,0.0,0.0,0.0
2,2,18.465453780205948,157,18.0,0,8466,0.0,0.0,0.0
2,2,18.470829561539684,1181,18.0,0,8485,0.0,0.0,0.0
2,2,18.479949722872895,1364,18.0,0,8484,0.0,0.0,0.0
2,2,18.47995270697085,1153,18.0,0,8482,0.0,0.0,0.0
2,2,18.4816702561098,3158,0.0,1,8465,0.0,0.0,0.0
2,2,18.48286123087182,1597,18.0,0,8478,0.0,0.0,0.0
2,2,18.488218207014857,1903,18.0,0,8465,0.0,0.0,0.0
2,2,18.496175324256107,9,18.0,0,8475,0.0,0.0,0.0
2,2,18.497229951961444,1478,18.0,0,8483,0.0,0.0,0.0
2,2,18.499675565152216,1585,18.0,0,8464,0.0,0.0,0.0
2,2,18.501623046784974,509,18.0,0,8479,0.0,0.0,0.0
2,2,18.506129420629666,568,18.0,0,8474,0.0,0.0,0.0
2,2,18.507656855994153,1143,18.0,0,8459,0.0,0.0,0.0
2,2,18.507656855994153,3132,0.0,1,8459,0.0,0.0,0.0
2,2,18.50824500215188,1868,18.0,0,8475,0.0,0.0,0.0
2,2,18.512461211142924,493,18.0,0,8480,0.0,0.0,0.0
2,2,18.516713093084604,390,18.0,0,8485,0.0,0.0,0.0
2,2,18.52627653541949,516,18.0,0,8460,0.0,0.0,0.0
2,2,18.527087093957906,386,18.0,0,8486,0.0,0.0,0.0
2,2,18.53077315795467,1899,18.0,0,8461,0.0,0.0,0.0
2,2,18.533543456284498,448,18.0,0,8464,0.0,0.0,0.0
2,2,18.54517945930238,153,18.0,0,8465,0.0,0.0,0.0
2,2,18.546044692462896,3160,0.0,1,8468,0.0,0.0,0.0
2,2,18.546208888942033,1447,18.0,0,8482,0.0,0.0,0.0
2,2,18.549037721845643,2539,18.0,0,8462,0.0,0.0,0.0
2,2,18.552017266496247,466,18.0,0,8470,0.0,0.0,0.0
2,2,18.553152711369922,1953,18.0,0,8484,0.0,0.0,0.0
2,2,18.55536302124033,158,18.0,0,8479,0.0,0.0,0.0
2,2,18.55607215715496,2659,18.0,0,8482,0.0,0.0,0.0
2,2,18.556616076965806,260,18.0,0,8483,0.0,0.0,0.0
2,2,18.558336245503305,673,18.0,0,8469,0.0,0.0,0.0
2,2,18.560307498719887,996,18.0,0,8465,0.0,0.0,0.0
2,2,18.564591947533803,2213,18.0,0,8473,0.0,0.0,0.0
2,2,18.56493664102435,710,18.0,0,8480,0.0,0.0,0.0
2,2,18.567266764079942,2836,18.0,0,8483,0.0,0.0,0.0
2,2,18.56891579326794,426,18.0,0,8469,0.0,0.0,0.0
2,2,18.568965196870206,2991,18.0,0,8476,0.0,0.0,0.0
2,2,18.57385678613066,2749,18.0,0,8473,0.0,0.0,0.0
2,2,18.575668762650654,1658,18.0,0,8476,0.0,0.0,0.0
2,2,18.576479681681864,1823,18.0,0,8475,0.0,0.0,0.0
2,2,18.582646890061056,1822,18.0,0,8486,0.0,0.0,0.0
2,2,18.585454707200643,3162,0.0,1,8480,0.0,0.0,0.0
2,2,18.58945094484371,2821,18.0,0,8473,0.0,0.0,0.0
2,2,18.590626675644323,2172,18.0,0,8484,0.0,0.0,0.0
2,2,18.600865552494252,583,18.0,0,8476,0.0,0.0,0.0
2,2,18.604273513457827,575,18.0,0,8487,0.0,0.0,0.0
2,2,18.60527433799399,672,18.0,0,8461,0.0,0.0,0.0
2,2,18.607096753609305,3164,0.0,1,8466,0.0,0.0,0.0
2,2,18.60945692796258,3166,0.0,1,8471,0.0,0.0,0.0
2,2,18.61003855353858,1017,18.0,0,8476,0.0,0.0,0.0
2,2,18.6132525992313,1142,18.0,0,8468,0.0,0.0,0.0
2,2,18.618190536015792,2916,18.0,0,8474,0.0,0.0,0.0
2,2,18.618491416570023,2022,18.0,0,8461,0.0,0.0,0.0
2,2,18.622833221365735,1072,18.0,0,8460,0.0,0.0,0.0
2,2,18.625184768800914,2651,18.0,0,8481,0.0,0.0,0.0
2,2,18.632121503130826,1099,18.0,0,8478,0.0,0.0,0.0
2,2,18.63390103459324,1152,18.0,0,8483,0.0,0.0,0.0
2,2,18.63629345610492,956,18.0,0,8488,0.0,0.0,0.0
2,2,18.637682257020053,972,18.0,0,8476,0.0,0.0,0.0
2,2,18.639050294985033,1784,18.0,0,8479,0.0,0.0,0.0
2,2,18.639868110852955,1713,18.0,0,8481,0.0,0.0,0.0
2,2,18.64319601094377,2172,18.0,0,8467,0.0,0.0,0.0
2,2,18.64560813106314,2766,18.0,0,8460,0.0,0.0,0.0
2,2,18.645969442183276,1151,18.0,0,8483,0.0,0.0,0.0
2,2,18.650517752868392,1530,18.0,0,8480,0.0,0.0,0.0
2,2,18.655518649494375,2045,18.0,0,8481,0.0,0.0,0.0
2,2,18.65870816503395,500,18.0,0,8482,0.0,0.0,0.0
2,2,18.659223715112123,3168,0.0,1,8473,0.0,0.0,0.0
2,2,18.660487442270203,968,18.0,0,8476,0.0,0.0,0.0
2,2,18.664868954685634,2729,18.0,0,8484,0.0,0.0,0.0
2,2,18.666650203965162,2716,18.0,0,8484,0.0,0.0,0.0
2,2,18.667180902797394,791,18.0,0,8478,0.0,0.0,0.0
2,2,18.67330181344341,2008,18.0,0,8474,0.0,0.0,0.0
2,2,18.674753397199606,1101,18.0,0,8480,0.0,0.0,0.0
2,2,18.67865435817074,2678,18.0,0,8469,0.0,0.0,0.0
2,2,18.67934528158326,3170,0.0,1,8482,0.0,0.0,0.0
2,2,18.680252759280712,348,18.0,0,8464,0.0,0.0,0.0
2,2,18.68234870698073,2884,18.0,0,8475,0.0,0.0,0.0
2,2,18.683011473486587,2841,18.0,0,8469,0.0,0.0,0.0
2,2,18.685576169071606,2663,18.0,0,8461,0.0,0.0,0.0
2,2,18.69268498537352,2736,18.0,0,8459,0.0,0.0,0.0
2,2,18.692951924348016,1008,18.0,0,8484,0.0,0.0,0.0
2,2,18.70711999291089,1357,18.0,0,8466,0.0,0.0,0.0
2,2,18.71008702091719,770,18.0,0,8462,0.0,0.0,0.0
2,2,18.71085732630341,2533,18.0,0,8468,0.0,0.0,0.0
2,2,18.712723577651133,1874,18.0,0,8478,0.0,0.0,0.0
2,2,18.712723577651133,3152,0.0,1,8478,0.0,0.0,0.0
2,2,18.71347055585003,3172,0.0,1,8463,0.0,0.0,0.0
2,2,18.714383845460528,308,18.0,0,8467,0.0,0.0,0.0
2,2,18.719874447420356,1784,18.0,0,8476,0.0,0.0,0.0
2,2,18.73268208147871,822,18.0,0,8470,0.0,0.0,0.0
2,2,18.737955707586856,85,18.0,0,8473,0.0,0.0,0.0
2,2,18.74379845814097,3173,0.0,1,8476,0.0,0.0,0.0
2,2,18.74394542163439,2855,18.0,0,8484,0.0,0.0,0.0
2,2,18.747369679233515,3175,0.0,1,8473,0.0,0.0,0.0
2,2,18.753206925061424,2620,18.0,0,8466,0.0,0.0,0.0
2,2,18.753618282880453,1099,18.0,0,8461,0.0,0.0,0.0
2,2,18.75391135231159,886,18.0,0,8477,0.0,0.0,0.0
2,2,18.75749460159871,783,18.0,0,8464,0.0,0.0,0.0
2,2,18.760507248217934,2694,18.0,0,8466,0.0,0.0,0.0
2,2,18.761131891680694,871,18.0,0,8482,0.0,0.0,0.0
2,2,18.767451640408314,514,18.0,0,8471,0.0,0.0,0.0
2,2,18.76922485720809,259,18.0,0,8470,0.0,0.0,0.0
2,2,18.772041513104263,1424,18.0,0,8483,0.0,0.0,0.0
2,2,18.772532746713235,474,18.0,0,8467,0.0,0.0,0.0
2,2,18.77746725331679,3177,0.0,1,8476,0.0,0.0,0.0
2,2,18.777938037148207,2415,18.0,0,8472,0.0,0.0,0.0
2,2,18.778049609698982,1703,18.0,0,8472,0.0,0.0,0.0
2,2,18.7827873635422,1173,18.0,0,8488,0.0,0.0,0.0
2,2,18.782886813014954,3179,0.0,1,8467,0.0,0.0,0.0
2,2,18.783051137271798,131,18.0,0,8487,0.0,0.0,0.0
2,2,18.78463190274969,100,18.0,0,8477,0.0,0.0,0.0
2,2,18.784995716978703,2191,18.0,0,8462,0.0,0.0,0.0
2,2,18.788511547879587,1518,18.0,0,8469,0.0,0.0,0.0
2,2,18.78954080317669,1978,18.0,0,8466,0.0,0.0,0.0
2,2,18.792811427567713,2918,18.0,0,8480,0.0,0.0,0.0
2,2,18.797007452729463,547,18.0,0,8469,0.0,0.0,0.0
2,2,18.80243890108815,2705,18.0,0,8475,0.0,0.0,0.0
2,2,18.805958015586146,1079,18.0,0,8476,0.0,0.0,0.0
2,2,18.805958015586146,3122,0.0,1,8476,0.0,0.0,0.0
2,2,18.811871431297117,1104,18.0,0,8459,0.0,0.0,0.0
2,2,18.81188712652006,2491,18.0,0,8461,0.0,0.0,0.0
2,2,18.814007480281482,1918,18.0,0,8477,0.0,0.0,0.0
2,2,18.822741455839818,2711,18.0,0,8465,0.0,0.0,0.0
2,2,18.825907316720773,1430,18.0,0,8483,0.0,0.0,0.0
2,2,18.832589321143388,2142,18.0,0,8469,0.0,0.0,0.0
2,2,18.8355485070478,1525,18.0,0,8477,0.0,0.0,0.0
2,2,18.83563803868855,2655,18.0,0,8483,0.0,0.0,0.0
2,2,18.838953421403303,1742,18.0,0,8482,0.0,0.0,0.0
2,2,18.83974406005466,1045,18.0,0,8476,0.0,0.0,0.0
2,2,18.840275086341165,1902,18.0,0,8485,0.0,0.0,0.0
2,2,18.840275086341165,3156,0.0,1,8485,0.0,0.0,0.0
2,2,18.84098314689404,2619,18.0,0,8461,0.0,0.0,0.0
2,2,18.846967975557124,2159,18.0,0,8481,0.0,0.0,0.0
2,2,18.84737069567422,1232,18.0,0,8488,0.0,0.0,0.0
2,2,18.85183971384678,2964,18.0,0,8466,0.0,0.0,0.0
2,2,18.852013419893403,2668,18.0,0,8477,0.0,0.0,0.0
2,2,18.857899389605056,2311,18.0,0,8485,0.0,0.0,0.0
2,2,18.861001562224764,2487,18.0,0,8464,0.0,0.0,0.0
2,2,18.86160063568564,1455,18.0,0,8479,0.0,0.0,0.0
2,2,18.86338838511296,709,18.0,0,8486,0.0,0.0,0.0
2,2,18.86869621799635,594,18.0,0,8461,0.0,0.0,0.0
2,2,18.868707829018526,2367,18.0,0,8468,0.0,0.0,0.0
2,2,18.873645234932994,3181,0.0,1,8479,0.0,0.0,0.0
2,2,18.876399408221218,245,18.0,0,8479,0.0,0.0,0.0
2,2,18.880425581623076,773,18.0,0,8480,0.0,0.0,0.0
2,2,18.8823130637452,2098,18.0,0,8465,0.0,0.0,0.0
2,2,18.88310204013784,2533,18.0,0,8472,0.0,0.0,0.0
2,2,18.88425548039549,991,18.0,0,8481,0.0,0.0,0.0
2,2,18.88983448139081,648,18.0,0,8480,0.0,0.0,0.0
2,2,18.890805593090874,1803,18.0,0,8488,0.0,0.0,0.0
2,2,18.891041189787817,419,18.0,0,8475,0.0,0.0,0.0
2,2,18.897014208640005,3183,0.0,1,8469,0.0,0.0,0.0
