iteration,replicate,time,id,age,generation,county,average_income,income_mobility,gini
1,15,20.67814785976523,3329,0.0,1,13,46896.22094056874,0.8746202126838,0.0
1,15,20.682149939324518,3331,0.0,1,2,43769.64236975275,0.8854054829596711,0.0
1,15,20.712212706857468,3333,0.0,1,12,47208.03795241722,0.8915088676216286,0.0
1,15,20.714435455150802,3335,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,20.72608623951999,3337,0.0,1,30,51945.96898065089,0.8840472535749829,0.0
1,15,20.731769690265704,3339,0.0,1,21,48135.17360770666,0.8956429085685108,0.0
1,15,20.73510568455563,3341,0.0,1,12,47208.03795241722,0.8915088676216286,0.0
1,15,20.748439901241102,3343,0.0,1,24,47759.15594778365,0.8629570844477162,0.0
1,15,20.75186518296651,3345,0.0,1,8,43365.311113168755,0.8684319374572749,0.0
1,15,20.753580364432313,3347,0.0,1,19,53238.52977476488,0.87211257827249,0.0
1,15,20.779744696606077,3349,0.0,1,28,52264.61678105575,0.8916925525877717,0.0
1,15,20.787966860823634,3351,0.0,1,8,43365.311113168755,0.8684319374572749,0.0
1,15,20.804263421929836,3353,0.0,1,5,48595.99818852842,0.8873811300699045,0.0
1,15,20.808669263774792,3355,0.0,1,20,52307.961083342474,0.8721713267975391,0.0
1,15,20.82156736209701,3357,0.0,1,2,43769.64236975275,0.8854054829596711,0.0
1,15,20.83095491925737,3359,0.0,1,30,51945.96898065089,0.8840472535749829,0.0
1,15,20.868258432766282,3361,0.0,1,25,53548.514272090666,0.8843861499951693,0.0
1,15,20.869312221694116,3363,0.0,1,10,49081.56161625181,0.8956339777533915,0.0
1,15,20.876175240314346,3365,0.0,1,26,51131.543812538504,0.8855567144258547,0.0
1,15,20.891482542277767,3367,0.0,1,26,51131.543812538504,0.8855567144258547,0.0
1,15,20.91204730597261,3369,0.0,1,24,47759.15594778365,0.8629570844477162,0.0
1,15,20.921926741085638,3371,0.0,1,12,47208.03795241722,0.8915088676216286,0.0
1,15,20.926782464150325,3373,0.0,1,9,53401.95049405089,0.8910556916072883,0.0
