le,z_relative_mob,z_gini,county,gender,income_q,county_name,stateabbrv,statename,log_population,log_income,z_segregation_income,log_unemployment,z_uninsured,z_medicare_expenses,log_crime_rate,log_pct_black,log_pct_hispanic,z_obesity,z_smoking,z_exercise
42.49769592285156,-0.47656872868537903,-1.5133368968963623,55071,F,Q1,Manitowoc,WI,Wisconsin,0.030279277854257103,0.13287353515625,-0.24583786725997925,0.05521702766418457,-1.4001010656356812,-0.9850816601541525,0.4481530837284753,-2.396557331085205,-0.542980432510376,0.39923128485679626,0.5194593667984009,-0.3184235990047455
45.71588134765625,-0.47656872868537903,-1.5133368968963623,55071,F,Q2,Manitowoc,WI,Wisconsin,0.030279277854257103,0.13287353515625,-0.24583786725997925,0.05521702766418457,-1.4001010656356812,-0.9850816601541525,0.4481530837284753,-2.396557331085205,-0.542980432510376,0.4801616668701172,0.07223944365978241,0.18505926430225372
47.482696533203125,-0.47656872868537903,-1.5133368968963623,55071,F,Q3,Manitowoc,WI,Wisconsin,0.030279277854257103,0.13287353515625,-0.24583786725997925,0.05521702766418457,-1.4001010656356812,-0.9850816601541525,0.4481530837284753,-2.396557331085205,-0.542980432510376,-0.06515826284885406,0.058401912450790405,0.7231355309486389
47.56511688232422,-0.47656872868537903,-1.5133368968963623,55071,F,Q4,Manitowoc,WI,Wisconsin,0.030279277854257103,0.13287353515625,-0.24583786725997925,0.05521702766418457,-1.4001010656356812,-0.9850816601541525,0.4481530837284753,-2.396557331085205,-0.542980432510376,-0.04562441259622574,-0.5850033164024353,1.5750532150268555
37.74596405029297,-0.47656872868537903,-1.5133368968963623,55071,M,Q1,Manitowoc,WI,Wisconsin,0.030279277854257103,0.13287353515625,-0.24583786725997925,0.05521702766418457,-1.4001010656356812,-0.9850816601541525,0.4481530837284753,-2.396557331085205,-0.542980432510376,0.39923128485679626,0.5194593667984009,-0.3184235990047455
41.12177276611328,-0.47656872868537903,-1.5133368968963623,55071,M,Q2,Manitowoc,WI,Wisconsin,0.030279277854257103,0.13287353515625,-0.24583786725997925,0.05521702766418457,-1.4001010656356812,-0.9850816601541525,0.4481530837284753,-2.396557331085205,-0.542980432510376,0.4801616668701172,0.07223944365978241,0.18505926430225372
43.725624084472656,-0.47656872868537903,-1.5133368968963623,55071,M,Q3,Manitowoc,WI,Wisconsin,0.030279277854257103,0.13287353515625,-0.24583786725997925,0.05521702766418457,-1.4001010656356812,-0.9850816601541525,0.4481530837284753,-2.396557331085205,-0.542980432510376,-0.06515826284885406,0.058401912450790405,0.7231355309486389
45.23139190673828,-0.47656872868537903,-1.5133368968963623,55071,M,Q4,Manitowoc,WI,Wisconsin,0.030279277854257103,0.13287353515625,-0.24583786725997925,0.05521702766418457,-1.4001010656356812,-0.9850816601541525,0.4481530837284753,-2.396557331085205,-0.542980432510376,-0.04562441259622574,-0.5850033164024353,1.5750532150268555
41.37969970703125,-1.4544668197631836,-0.9266119599342346,55073,F,Q1,Marathon,WI,Wisconsin,0.4477646214703057,0.13292694091796875,0.0410531610250473,-0.1656043529510498,-1.3407303094863892,-1.0340339787025181,0.4481530837284753,-2.4189095497131348,-1.2765953540802002,0.13825203478336334,0.20512960851192474,-0.34894895553588867
46.79541015625,-1.4544668197631836,-0.9266119599342346,55073,F,Q2,Marathon,WI,Wisconsin,0.4477646214703057,0.13292694091796875,0.0410531610250473,-0.1656043529510498,-1.3407303094863892,-1.0340339787025181,0.4481530837284753,-2.4189095497131348,-1.2765953540802002,-0.3427446782588959,0.36332768201828003,0.3915537893772125
